X value [cm⁻¹],IR Spectrum 26/OPTIR (mV) []
2942,389.730590820313
2944,337.850860595703
2946,320.541412353516
2948,324.641876220703
2950,310.136444091797
2952,281.806854248047
2954,268.526306152344
2956,274.477966308594
2958,277.958312988281
2960,281.798675537109
2962,241.472381591797
2964,216.887557983398
2966,232.807540893555
2968,243.932220458984
2970,207.541213989258
2972,176.241607666016
2974,135.467468261719
2976,114.732620239258
2978,95.6857681274414
2980,58.4107933044434
2982,98.7392654418945
2984,109.01879119873
2986,81.54052734375
2988,99.4455184936523
2990,93.0427169799805
2992,-60.9735565185547
2994,-115.64079284668
2996,-45.1112098693848
2998,-66.0716400146484
