"Wavenumber (cm-1)",FT,FT,FT,UV-FT,UV-FT,UV-FT,UV,UV,UV,H,H,H,C,C,C,"Reference AF Paint","Reference AF Paint","Reference AF Paint"
1614,0.406,0.299,0.331,0.53850536572377,0.37441059265556,0.42725619921039,0.467,0.410,0.457,0.349,0.352,0.351,0.289,0.513,0.349,0.365,,
1616,0.380,0.277,0.309,0.51294734550193,0.34570622388658,0.40778199014125,0.428,0.396,0.443,0.334,0.327,0.327,0.277,0.486,0.326,0.350,,
1618,0.362,0.264,0.296,0.49865996479628,0.32959897700537,0.39460839276234,0.414,0.385,0.433,0.321,0.319,0.315,0.266,0.492,0.314,0.347,,
1620,0.353,0.258,0.291,0.48759295318501,0.32139841678934,0.38343798156079,0.414,0.376,0.424,0.312,0.316,0.311,0.257,0.518,0.306,0.338,,
1622,0.344,0.248,0.281,0.47193229651069,0.30814143330238,0.37323258288031,0.405,0.372,0.416,0.305,0.311,0.297,0.248,0.512,0.294,0.329,,
1624,0.335,0.241,0.275,0.46097404582132,0.29797765215946,0.36308614151969,0.398,0.367,0.410,0.296,0.310,0.296,0.245,0.533,0.289,0.329,,
1626,0.330,0.237,0.277,0.45779645580675,0.29190721981758,0.35967414912398,0.392,0.363,0.402,0.287,0.312,0.296,0.243,0.553,0.286,0.321,,
1628,0.323,0.229,0.278,0.45323524413115,0.28391184973581,0.35047761938140,0.390,0.359,0.399,0.283,0.315,0.295,0.236,0.583,0.283,0.322,,
1630,0.321,0.221,0.276,0.44936241545701,0.28017060521120,0.34143666183443,0.398,0.353,0.398,0.277,0.312,0.295,0.233,0.624,0.288,0.324,,
1632,0.319,0.216,0.277,0.44592711819663,0.27369686191382,0.33611420431066,0.396,0.350,0.396,0.272,0.313,0.293,0.230,0.652,0.288,0.325,,
1634,0.318,0.211,0.270,0.43711322306902,0.26317629725167,0.33038281783586,0.374,0.341,0.386,0.266,0.305,0.286,0.223,0.632,0.281,0.313,,
1636,0.314,0.211,0.271,0.43128060669496,0.25120325252876,0.32847609905335,0.355,0.343,0.382,0.273,0.324,0.277,0.226,0.648,0.284,0.308,,
1638,0.313,0.214,0.287,0.44347882197047,0.25277234844858,0.32775671791682,0.374,0.355,0.398,0.279,0.329,0.290,0.239,0.710,0.297,0.317,,
1640,0.312,0.214,0.292,0.44412640506766,0.25498082195942,0.32200989711484,0.387,0.361,0.408,0.282,0.333,0.297,0.242,0.763,0.307,0.322,,
1642,0.314,0.217,0.294,0.45210591569812,0.25718400074454,0.32375062303945,0.395,0.366,0.417,0.285,0.337,0.302,0.242,0.799,0.315,0.327,,
1644,0.314,0.218,0.295,0.45393638933480,0.25463949851456,0.32212969522409,0.383,0.359,0.412,0.283,0.344,0.302,0.241,0.781,0.317,0.324,,
1646,0.320,0.221,0.285,0.44959292842497,0.24582039828853,0.32062878783417,0.357,0.359,0.410,0.286,0.344,0.296,0.240,0.721,0.309,0.307,,
1648,0.333,0.230,0.293,0.46564896066301,0.25628551242679,0.33086614079083,0.363,0.380,0.436,0.297,0.354,0.311,0.257,0.771,0.318,0.323,,
1650,0.335,0.229,0.300,0.46540838573326,0.25717298280992,0.33152777400762,0.380,0.373,0.431,0.291,0.358,0.318,0.262,0.790,0.321,0.332,,
1652,0.332,0.217,0.283,0.44491661784014,0.24164281303739,0.32309348366882,0.354,0.360,0.418,0.275,0.334,0.300,0.252,0.748,0.300,0.323,,
1654,0.347,0.242,0.297,0.47381303658070,0.26292392545315,0.34465455386836,0.377,0.399,0.453,0.289,0.357,0.312,0.269,0.790,0.313,0.330,,
1656,0.344,0.251,0.306,0.49309212405863,0.28000141529499,0.34997316553918,0.427,0.410,0.465,0.298,0.364,0.332,0.275,0.839,0.335,0.343,,
1658,0.342,0.251,0.306,0.49822627530895,0.29625279367809,0.34769423105256,0.483,0.414,0.473,0.307,0.362,0.339,0.274,0.865,0.342,0.349,,
1660,0.349,0.251,0.301,0.49913122331634,0.30201255595675,0.34489834628004,0.493,0.412,0.473,0.301,0.363,0.339,0.271,0.876,0.337,0.345,,
1662,0.353,0.248,0.294,0.49629575414108,0.30152344777045,0.34527637852811,0.465,0.417,0.476,0.294,0.362,0.337,0.267,0.857,0.326,0.334,,
1664,0.358,0.244,0.287,0.49881461448839,0.31159926176634,0.34560744184898,0.497,0.423,0.482,0.295,0.354,0.337,0.261,0.856,0.326,0.333,,
1666,0.357,0.239,0.278,0.49518176971867,0.31579195712773,0.34495707352771,0.515,0.418,0.473,0.289,0.348,0.333,0.253,0.858,0.319,0.327,,
1668,0.352,0.231,0.267,0.48131720453330,0.30799624238830,0.34106024353510,0.466,0.398,0.451,0.274,0.343,0.320,0.245,0.813,0.298,0.312,,
1670,0.351,0.222,0.257,0.46781212273439,0.30004892104961,0.33708337660182,0.411,0.385,0.429,0.253,0.332,0.304,0.235,0.795,0.268,0.302,,
1672,0.349,0.218,0.250,0.46173903729498,0.30015237815950,0.33279572838822,0.428,0.386,0.430,0.239,0.318,0.302,0.230,0.821,0.258,0.299,,
1674,0.343,0.213,0.241,0.45328461595358,0.29544536937773,0.32746597700428,0.421,0.376,0.421,0.230,0.309,0.294,0.223,0.792,0.247,0.284,,
1676,0.345,0.210,0.234,0.45217249816579,0.29728678877045,0.32538458732627,0.432,0.371,0.416,0.225,0.299,0.294,0.219,0.783,0.244,0.278,,
1678,0.344,0.208,0.230,0.44808663479727,0.29948962520479,0.32198089870804,0.447,0.367,0.415,0.218,0.293,0.292,0.214,0.763,0.238,0.279,,
1680,0.337,0.204,0.223,0.43682620207548,0.29522943275391,0.31584725820070,0.427,0.360,0.405,0.208,0.287,0.281,0.209,0.700,0.230,0.273,,
1682,0.327,0.198,0.211,0.42731429115874,0.28765239405478,0.31053885401935,0.406,0.343,0.387,0.197,0.275,0.264,0.201,0.656,0.219,0.260,,
1684,0.304,0.179,0.196,0.40049373061465,0.26242389555691,0.29753265440299,0.348,0.324,0.357,0.188,0.261,0.237,0.187,0.581,0.198,0.261,,
1686,0.293,0.179,0.201,0.39309964701987,0.25859897321093,0.29525818093327,0.338,0.317,0.344,0.185,0.261,0.232,0.190,0.562,0.197,0.263,,
1688,0.280,0.178,0.200,0.38899680681545,0.25245040221492,0.28998401565299,0.332,0.308,0.333,0.180,0.253,0.227,0.187,0.539,0.194,0.257,,
1690,0.269,0.170,0.199,0.38349896086142,0.24466892131242,0.28021648422139,0.328,0.296,0.325,0.177,0.248,0.227,0.179,0.519,0.191,0.256,,
1692,0.258,0.162,0.195,0.38145096568638,0.23883769136525,0.27521544410308,0.320,0.287,0.316,0.172,0.242,0.222,0.172,0.503,0.185,0.255,,
1694,0.241,0.155,0.187,0.36712811560651,0.22591710567686,0.26546462558426,0.292,0.270,0.298,0.164,0.230,0.210,0.165,0.484,0.171,0.250,,
1696,0.224,0.144,0.181,0.35937244861770,0.20794046533547,0.26116748358304,0.265,0.258,0.282,0.158,0.212,0.190,0.164,0.425,0.157,0.247,,
1698,0.216,0.134,0.175,0.36307807433355,0.20322489529783,0.26098103803602,0.243,0.244,0.266,0.147,0.201,0.178,0.160,0.390,0.149,0.242,,
1700,0.207,0.135,0.174,0.37251977747239,0.20013306702727,0.26134524082914,0.229,0.238,0.255,0.141,0.210,0.167,0.155,0.366,0.142,0.235,,
1702,0.206,0.140,0.185,0.37854844472292,0.20880264662427,0.26703260831212,0.238,0.243,0.259,0.146,0.209,0.171,0.159,0.379,0.150,0.243,,
1704,0.205,0.142,0.185,0.37723313784818,0.20956890914755,0.26875037856809,0.239,0.246,0.262,0.153,0.206,0.176,0.165,0.374,0.152,0.245,,
1706,0.212,0.149,0.186,0.39152181716004,0.21733642856604,0.27646486048865,0.246,0.257,0.269,0.158,0.211,0.183,0.173,0.388,0.159,0.247,,
1708,0.214,0.152,0.188,0.40351757929382,0.22516066075478,0.28041944944995,0.255,0.261,0.271,0.161,0.218,0.189,0.175,0.401,0.164,0.251,,
1710,0.214,0.155,0.191,0.40845095163961,0.22815686574024,0.28301835825917,0.258,0.264,0.272,0.163,0.224,0.192,0.179,0.413,0.167,0.253,,
1712,0.210,0.154,0.189,0.40125100057634,0.22381269527682,0.28015296781476,0.256,0.262,0.267,0.164,0.224,0.190,0.178,0.412,0.167,0.253,,
1714,0.203,0.146,0.181,0.38992576566303,0.21426159024577,0.27290368574964,0.253,0.258,0.261,0.162,0.219,0.187,0.172,0.400,0.161,0.242,,
1716,0.196,0.135,0.174,0.37524402527300,0.20201831775691,0.25806112079957,0.236,0.245,0.246,0.147,0.206,0.171,0.155,0.374,0.151,0.232,,
1718,0.186,0.130,0.175,0.36194725664237,0.19055833762907,0.24926743934240,0.226,0.241,0.240,0.143,0.201,0.165,0.155,0.386,0.153,0.233,,
1720,0.181,0.131,0.174,0.35539223032782,0.19209366017441,0.24142483403897,0.229,0.238,0.233,0.144,0.207,0.172,0.158,0.407,0.155,0.235,,
1722,0.172,0.127,0.171,0.34164596010055,0.18834189811280,0.23109530146489,0.226,0.232,0.224,0.139,0.206,0.168,0.154,0.415,0.151,0.232,,
1724,0.164,0.121,0.166,0.32821783068042,0.18029074261839,0.21973287469262,0.221,0.225,0.213,0.135,0.202,0.161,0.148,0.421,0.146,0.228,,
1726,0.155,0.113,0.161,0.31086601028372,0.17314542833223,0.21104005075675,0.212,0.214,0.204,0.131,0.197,0.158,0.142,0.423,0.141,0.222,,
1728,0.147,0.107,0.158,0.29448676718034,0.16458194551393,0.20127782972366,0.202,0.204,0.195,0.123,0.194,0.154,0.133,0.420,0.136,0.218,,
1730,0.136,0.097,0.150,0.27739279419287,0.15273384827501,0.19255501916042,0.194,0.193,0.181,0.117,0.187,0.147,0.121,0.414,0.128,0.213,,
1732,0.124,0.084,0.135,0.25847450327814,0.14233276825975,0.17691318214308,0.185,0.179,0.170,0.109,0.171,0.136,0.105,0.390,0.112,0.201,,
1734,0.108,0.071,0.124,0.23446481479154,0.12727639339116,0.15875053096581,0.176,0.161,0.154,0.102,0.164,0.119,0.090,0.390,0.103,0.200,,
1736,0.099,0.067,0.126,0.22553033640711,0.12031256133967,0.15627401849030,0.167,0.160,0.149,0.097,0.169,0.116,0.093,0.425,0.105,0.200,,
1738,0.093,0.061,0.124,0.21414018577515,0.11713205432795,0.14928464193050,0.159,0.157,0.141,0.090,0.163,0.112,0.088,0.427,0.099,0.196,,
1740,0.087,0.058,0.122,0.20554715685511,0.11034723948267,0.14221204691807,0.159,0.147,0.135,0.088,0.159,0.107,0.084,0.424,0.093,0.193,,
1742,0.081,0.053,0.117,0.19422067841911,0.10782051448922,0.13880288201667,0.157,0.138,0.130,0.083,0.155,0.104,0.074,0.411,0.086,0.192,,
1744,0.075,0.052,0.112,0.18548164317270,0.10255909535163,0.13385603170585,0.154,0.128,0.123,0.080,0.154,0.105,0.071,0.407,0.081,0.189,,
1746,0.069,0.048,0.110,0.17788832983264,0.09593105991445,0.12480109892802,0.152,0.122,0.115,0.074,0.149,0.100,0.068,0.396,0.076,0.184,,
1748,0.062,0.043,0.107,0.16799619247368,0.08785073305038,0.11711500875012,0.146,0.114,0.107,0.070,0.144,0.091,0.068,0.390,0.074,0.182,,
1750,0.057,0.036,0.107,0.16070637490136,0.08614867182047,0.11245304797109,0.135,0.105,0.100,0.069,0.139,0.085,0.060,0.380,0.072,0.181,,
1752,0.056,0.038,0.107,0.15599047643312,0.08665635283639,0.11187687660638,0.140,0.107,0.101,0.071,0.141,0.085,0.060,0.388,0.075,0.171,,
1754,0.055,0.039,0.108,0.15148411687362,0.08843952985276,0.10684728921433,0.136,0.106,0.101,0.071,0.141,0.086,0.062,0.388,0.074,0.166,,
1756,0.054,0.036,0.107,0.14765965859965,0.08718151457196,0.09996770461756,0.132,0.104,0.099,0.069,0.137,0.085,0.061,0.371,0.073,0.167,,
1758,0.050,0.036,0.105,0.14768421125961,0.08389752338126,0.09772470840701,0.131,0.101,0.096,0.066,0.133,0.082,0.059,0.369,0.072,0.168,,
1760,0.048,0.035,0.105,0.14455607664623,0.07987352491223,0.09248886805410,0.124,0.099,0.090,0.059,0.130,0.079,0.053,0.353,0.069,0.168,,
1762,0.043,0.034,0.106,0.14357617186074,0.07640071598929,0.09236691093696,0.123,0.100,0.091,0.059,0.126,0.075,0.053,0.335,0.067,0.168,,
1764,0.043,0.034,0.106,0.14322956812663,0.07614339540687,0.09373534322979,0.119,0.098,0.091,0.058,0.123,0.075,0.055,0.323,0.073,0.169,,
1766,0.042,0.031,0.104,0.13931970799797,0.07208842926560,0.09044853252733,0.110,0.092,0.088,0.057,0.116,0.072,0.057,0.309,0.069,0.169,,
1768,0.040,0.032,0.102,0.12902265183162,0.06880345468518,0.08699199349820,0.103,0.088,0.084,0.055,0.111,0.069,0.051,0.293,0.066,0.164,,
1770,0.037,0.028,0.098,0.11531990394737,0.06520542782930,0.08057731835844,0.092,0.079,0.081,0.054,0.106,0.066,0.045,0.270,0.061,0.163,,
1772,0.033,0.024,0.097,0.11323397142226,0.06055558042753,0.07222277745866,0.089,0.076,0.079,0.056,0.106,0.061,0.048,0.276,0.062,0.171,,
1774,0.032,0.024,0.098,0.11754631693897,0.05848977662142,0.07372871436143,0.099,0.078,0.079,0.055,0.102,0.059,0.051,0.281,0.068,0.167,,
1776,0.029,0.025,0.101,0.11557573674309,0.05554292407137,0.07083951583291,0.091,0.080,0.079,0.054,0.104,0.060,0.049,0.268,0.062,0.164,,
1778,0.029,0.020,0.098,0.10800259580342,0.05363783732763,0.06618867067494,0.091,0.081,0.077,0.047,0.100,0.058,0.049,0.260,0.059,0.165,,
1780,0.026,0.020,0.095,0.10194801804890,0.05151171936516,0.06430598828190,0.086,0.078,0.072,0.043,0.098,0.056,0.045,0.266,0.060,0.164,,
1782,0.025,0.021,0.099,0.10053919836963,0.05158973040817,0.06248000543896,0.085,0.078,0.068,0.044,0.097,0.059,0.040,0.260,0.059,0.160,,
1784,0.021,0.021,0.096,0.09034263930908,0.04703251619960,0.05704121958512,0.084,0.077,0.064,0.044,0.100,0.057,0.032,0.248,0.063,0.168,,
1786,0.020,0.018,0.096,0.07958644628415,0.04283270433458,0.05417270380956,0.080,0.072,0.060,0.043,0.094,0.059,0.039,0.247,0.061,0.169,,
1788,0.019,0.017,0.096,0.07200311240059,0.03991747573753,0.04343623280673,0.069,0.068,0.056,0.042,0.087,0.057,0.035,0.248,0.061,0.169,,
1790,0.017,0.017,0.095,0.06768145739718,0.03457479162070,0.03859126174235,0.060,0.062,0.049,0.042,0.090,0.049,0.035,0.249,0.061,0.167,,
1792,0.014,0.015,0.096,0.07593383147294,0.02843097057903,0.03820133571471,0.051,0.056,0.045,0.043,0.087,0.049,0.032,0.245,0.062,0.167,,
1794,0.011,0.011,0.086,0.07451201930804,0.02516462567486,0.03338649496250,0.068,0.050,0.043,0.035,0.087,0.056,0.026,0.248,0.052,0.163,,
1796,0.009,0.007,0.089,0.07158746794977,0.02833881304450,0.03184385304518,0.054,0.053,0.040,0.038,0.087,0.050,0.030,0.226,0.054,0.161,,
1798,0.011,0.009,0.089,0.06413006866373,0.02848377343240,0.03243189364944,0.052,0.060,0.037,0.033,0.083,0.045,0.035,0.236,0.049,0.164,,
2688,0.011,0.008,0.087,0.06140844994834,0.02668659571284,0.02976735172763,0.047,0.054,0.036,0.039,0.084,0.043,0.038,0.228,0.051,0.170,,
2690,0.010,0.005,0.083,0.05655545005602,0.02348199515887,0.02501612571936,0.039,0.043,0.036,0.051,0.088,0.039,0.042,0.211,0.056,0.179,,
2692,0.008,0.000,0.073,0.04545605675891,0.01615268669129,0.01414949966616,0.015,0.013,0.034,0.080,0.096,0.029,0.052,0.170,0.068,0.199,,
2694,3.084e-018,0.006,0.088,0.04325657733335,0.01888942944002,0.02450585081665,0.023,0.043,0.030,0.078,0.074,0.045,0.033,0.210,0.024,0.166,,
2696,0.003,0.012,0.086,0.06179076377819,0.01396189470171,0.00382299563879,0.065,0.048,0.028,0.096,0.087,0.056,0.025,0.219,0.037,0.148,,
2698,0.001,0.026,0.090,0.06274187123873,0.02334100293409,0.00354563787559,0.070,0.045,0.033,0.097,0.094,0.055,0.042,0.215,0.049,0.147,,
2700,0.002,0.022,0.083,0.04526711698534,0.02557053287110,0.01452385863048,0.045,0.055,0.038,0.096,0.092,0.049,0.020,0.226,0.051,0.152,,
2702,0.001,0.014,0.087,0.06235385523634,0.02626513876668,0.01374915713003,0.057,0.049,0.034,0.099,0.083,0.059,0.032,0.241,0.064,0.172,,
2704,0.010,0.015,0.094,0.06554899734158,0.02761414026957,0.01330837899152,0.048,0.046,0.033,0.099,0.082,0.054,0.039,0.230,0.061,0.152,,
2706,0.008,0.021,0.089,0.04232761955488,0.02703283592722,0.02014837206869,0.067,0.043,0.031,0.088,0.086,0.062,0.027,0.229,0.063,0.142,,
2708,0.008,0.012,0.092,0.04016878225808,0.02978091566739,0.02206198991291,0.070,0.062,0.031,0.084,0.091,0.066,0.037,0.246,0.049,0.134,,
2710,0.009,0.011,0.098,0.05093351806010,0.02760455505311,0.02141434272185,0.056,0.059,0.032,0.075,0.092,0.066,0.034,0.249,0.055,0.153,,
2712,0.015,0.016,0.092,0.07254301168724,0.03746623344607,0.01339418508769,0.044,0.051,0.030,0.079,0.080,0.069,0.047,0.237,0.064,0.161,,
2714,0.013,0.016,0.101,0.07457407053500,0.03990641793814,0.01769803606023,0.048,0.058,0.040,0.081,0.081,0.064,0.043,0.240,0.063,0.152,,
2716,0.015,0.016,0.097,0.06790952356655,0.03910434777481,0.01241769067545,0.046,0.058,0.039,0.083,0.077,0.073,0.034,0.240,0.053,0.158,,
2718,0.015,0.018,0.095,0.06449595601292,0.03400442188735,0.01291500003393,0.044,0.063,0.038,0.088,0.098,0.078,0.037,0.233,0.061,0.161,,
2720,0.014,0.016,0.093,0.06375625382518,0.03649998434076,0.01676425211175,0.047,0.062,0.037,0.091,0.091,0.063,0.046,0.221,0.066,0.163,,
2722,0.016,0.021,0.098,0.06517196599257,0.03534666247437,0.02013932188714,0.053,0.063,0.039,0.081,0.086,0.061,0.048,0.245,0.075,0.157,,
2724,0.017,0.028,0.099,0.07369696278777,0.03684652564659,0.02711769468269,0.058,0.065,0.041,0.081,0.082,0.064,0.043,0.242,0.068,0.165,,
2726,0.021,0.025,0.097,0.07263099144918,0.03785705440602,0.02573755602118,0.052,0.060,0.042,0.087,0.093,0.080,0.043,0.253,0.060,0.180,,
2728,0.019,0.018,0.103,0.08077146090599,0.03484802590311,0.02478840990134,0.052,0.064,0.045,0.089,0.088,0.075,0.050,0.251,0.066,0.174,,
2730,0.021,0.021,0.105,0.08800550192076,0.03256626134703,0.02638862347006,0.055,0.064,0.043,0.089,0.093,0.078,0.054,0.238,0.064,0.165,,
2732,0.024,0.026,0.109,0.09021565500013,0.03397308386468,0.02903905854648,0.056,0.066,0.042,0.090,0.099,0.078,0.055,0.234,0.063,0.177,,
2734,0.024,0.022,0.105,0.08171342728103,0.03415174782337,0.03535797185948,0.055,0.068,0.046,0.097,0.097,0.080,0.056,0.247,0.066,0.160,,
2736,0.022,0.021,0.107,0.07952247545982,0.03850986485935,0.03207844345341,0.062,0.069,0.046,0.095,0.099,0.083,0.055,0.236,0.072,0.162,,
2738,0.024,0.020,0.107,0.07779682428390,0.04056066408788,0.03517718167885,0.067,0.067,0.049,0.096,0.103,0.082,0.056,0.241,0.064,0.165,,
2740,0.021,0.022,0.103,0.08277077844281,0.04037045836681,0.03331030174521,0.063,0.065,0.046,0.102,0.102,0.084,0.055,0.253,0.059,0.169,,
2742,0.023,0.028,0.103,0.08561754168264,0.04079289962567,0.02757866323070,0.056,0.068,0.045,0.102,0.104,0.082,0.052,0.244,0.061,0.174,,
2744,0.023,0.024,0.104,0.08862168989147,0.04309227673908,0.02758385518315,0.049,0.069,0.045,0.104,0.101,0.080,0.052,0.234,0.062,0.174,,
2746,0.022,0.023,0.104,0.08496832920752,0.04330425961696,0.03210526046358,0.048,0.068,0.046,0.108,0.106,0.081,0.052,0.235,0.071,0.179,,
2748,0.021,0.020,0.107,0.08232532622930,0.04031379188941,0.03719200156930,0.048,0.067,0.046,0.110,0.106,0.078,0.047,0.244,0.072,0.171,,
2750,0.024,0.023,0.107,0.08182336580693,0.03990384202318,0.03713609154593,0.058,0.065,0.046,0.104,0.098,0.081,0.046,0.243,0.070,0.169,,
2752,0.023,0.026,0.107,0.08323543807609,0.03967655364524,0.03625102146443,0.057,0.066,0.048,0.106,0.096,0.081,0.049,0.240,0.069,0.172,,
2754,0.021,0.023,0.109,0.08693638496946,0.03839425816037,0.03752657302140,0.060,0.067,0.047,0.108,0.101,0.082,0.054,0.246,0.072,0.185,,
2756,0.022,0.023,0.109,0.08712523768200,0.03641931954715,0.03847323917897,0.062,0.066,0.049,0.107,0.107,0.083,0.055,0.249,0.073,0.187,,
2758,0.024,0.025,0.107,0.08736736239936,0.03711462665457,0.03719947786582,0.061,0.065,0.051,0.106,0.108,0.085,0.052,0.248,0.070,0.184,,
2760,0.026,0.024,0.108,0.08684765273244,0.03963476379384,0.03768793301698,0.061,0.067,0.053,0.102,0.107,0.085,0.051,0.246,0.070,0.174,,
2762,0.024,0.026,0.109,0.08708253844123,0.04031205141213,0.03849143010165,0.061,0.068,0.050,0.101,0.101,0.086,0.055,0.239,0.075,0.175,,
2764,0.025,0.027,0.109,0.08802831289752,0.04111866578797,0.03881554625192,0.059,0.068,0.050,0.104,0.103,0.086,0.057,0.244,0.075,0.181,,
2766,0.028,0.031,0.114,0.08698842118414,0.04137204222749,0.03768972128503,0.056,0.069,0.049,0.109,0.107,0.089,0.060,0.247,0.073,0.171,,
2768,0.027,0.033,0.115,0.08944658019778,0.03978322516956,0.03876322035180,0.057,0.067,0.050,0.114,0.105,0.089,0.062,0.249,0.075,0.168,,
2770,0.027,0.030,0.114,0.08968722510450,0.04116389130980,0.04313872711314,0.057,0.067,0.050,0.112,0.106,0.091,0.061,0.253,0.076,0.173,,
2772,0.026,0.029,0.115,0.08965713891757,0.04325481302224,0.04585807238667,0.059,0.069,0.050,0.109,0.105,0.089,0.063,0.252,0.076,0.181,,
2774,0.027,0.032,0.119,0.08886937057417,0.04286164254530,0.04495136794695,0.058,0.068,0.051,0.113,0.104,0.089,0.064,0.246,0.079,0.183,,
2776,0.029,0.032,0.121,0.09461543250687,0.04454963517986,0.04539235785418,0.056,0.070,0.052,0.119,0.108,0.094,0.062,0.250,0.079,0.180,,
2778,0.031,0.032,0.120,0.09644413410178,0.04611025475818,0.04442475900341,0.060,0.073,0.052,0.120,0.112,0.099,0.067,0.246,0.079,0.180,,
2780,0.032,0.034,0.117,0.09779140650093,0.04662228909320,0.04673839496090,0.062,0.075,0.052,0.118,0.111,0.101,0.066,0.246,0.079,0.175,,
2782,0.033,0.036,0.118,0.09544528683680,0.04762322321217,0.04661732052265,0.064,0.075,0.055,0.119,0.111,0.101,0.062,0.252,0.081,0.183,,
2784,0.034,0.038,0.118,0.09717122841981,0.04838649396906,0.04884558342918,0.063,0.076,0.058,0.127,0.110,0.105,0.063,0.261,0.085,0.181,,
2786,0.034,0.041,0.119,0.10061447429007,0.04998653915192,0.04960589817644,0.069,0.076,0.061,0.126,0.107,0.103,0.067,0.255,0.088,0.181,,
2788,0.037,0.043,0.122,0.10422836165630,0.05164018924210,0.05177735222518,0.072,0.078,0.062,0.129,0.110,0.102,0.072,0.255,0.088,0.186,,
2790,0.040,0.044,0.126,0.10772388627807,0.05135189646079,0.05284838062184,0.072,0.082,0.063,0.132,0.113,0.105,0.075,0.262,0.088,0.191,,
2792,0.042,0.044,0.127,0.10948890516913,0.05199944666657,0.05395126450103,0.076,0.082,0.062,0.135,0.116,0.107,0.077,0.258,0.089,0.189,,
2794,0.044,0.045,0.129,0.11102471774520,0.05435961400355,0.05785321490707,0.076,0.084,0.064,0.130,0.119,0.107,0.079,0.254,0.090,0.185,,
2796,0.043,0.050,0.128,0.11099837899222,0.05526642122119,0.06176394997725,0.080,0.084,0.066,0.131,0.118,0.108,0.080,0.253,0.096,0.189,,
2798,0.044,0.053,0.129,0.10996328952543,0.05736728777273,0.06277455217916,0.078,0.084,0.068,0.136,0.121,0.112,0.084,0.255,0.100,0.199,,
2800,0.047,0.055,0.134,0.11446118644361,0.05784963904780,0.06618629080009,0.076,0.086,0.071,0.140,0.125,0.117,0.088,0.262,0.099,0.196,,
2802,0.052,0.056,0.136,0.11932905369056,0.06249173881015,0.06972074134344,0.081,0.086,0.072,0.143,0.126,0.120,0.095,0.264,0.104,0.191,,
2804,0.056,0.062,0.138,0.12542608646461,0.06554271013996,0.07371748220824,0.085,0.091,0.073,0.149,0.126,0.122,0.099,0.270,0.107,0.192,,
2806,0.061,0.068,0.143,0.12592586656034,0.06644285474943,0.07563521104170,0.089,0.093,0.075,0.152,0.132,0.127,0.103,0.270,0.108,0.199,,
2808,0.065,0.071,0.149,0.13016359599816,0.06976733109051,0.07675059524758,0.093,0.096,0.078,0.155,0.138,0.131,0.106,0.270,0.114,0.205,,
2810,0.071,0.074,0.153,0.13050301997896,0.07366303034354,0.07752290967047,0.096,0.098,0.080,0.163,0.140,0.136,0.113,0.264,0.119,0.204,,
2812,0.076,0.082,0.156,0.13191216429015,0.07940001115222,0.08172987554109,0.100,0.103,0.083,0.167,0.142,0.141,0.122,0.269,0.125,0.210,,
2814,0.080,0.089,0.164,0.13622216713590,0.08291092874285,0.08628721105575,0.100,0.108,0.084,0.175,0.144,0.148,0.131,0.270,0.133,0.216,,
2816,0.086,0.097,0.173,0.14202980648473,0.08946090061530,0.08904922206067,0.106,0.112,0.088,0.182,0.149,0.153,0.138,0.275,0.143,0.218,,
2818,0.093,0.106,0.180,0.14573547941628,0.09479446334201,0.09245736425741,0.113,0.117,0.096,0.187,0.156,0.163,0.147,0.283,0.155,0.218,,
2820,0.102,0.114,0.187,0.15138648381440,0.09882523520482,0.09745335393672,0.122,0.125,0.104,0.194,0.163,0.172,0.162,0.287,0.170,0.229,,
2822,0.111,0.125,0.193,0.15477153304771,0.10222739079947,0.10427988436562,0.125,0.131,0.112,0.202,0.174,0.181,0.173,0.292,0.179,0.239,,
2824,0.119,0.137,0.206,0.16363385793986,0.10725293227334,0.11224343324162,0.129,0.137,0.118,0.214,0.181,0.191,0.189,0.296,0.189,0.248,,
2826,0.128,0.149,0.216,0.17300298658124,0.11402142055554,0.12215934769784,0.133,0.142,0.123,0.225,0.188,0.200,0.206,0.297,0.203,0.255,,
2828,0.139,0.160,0.229,0.18093880056769,0.12529835509323,0.13341877112946,0.143,0.149,0.131,0.234,0.196,0.208,0.217,0.306,0.219,0.259,,
2830,0.150,0.170,0.240,0.18850595181654,0.13363301813197,0.14196746668799,0.152,0.156,0.136,0.247,0.208,0.222,0.230,0.309,0.232,0.264,,
2832,0.162,0.185,0.255,0.20169677283024,0.14281148761212,0.15517904697334,0.164,0.163,0.147,0.262,0.222,0.239,0.247,0.316,0.245,0.273,,
2834,0.177,0.202,0.269,0.22106413363218,0.15533907390565,0.16948089668776,0.177,0.175,0.160,0.278,0.236,0.256,0.266,0.322,0.258,0.281,,
2836,0.189,0.217,0.284,0.24014463345902,0.16989156992837,0.18442225113373,0.190,0.190,0.176,0.298,0.254,0.272,0.286,0.329,0.273,0.289,,
2838,0.206,0.239,0.302,0.26198543389313,0.18979826519243,0.20571827524225,0.206,0.208,0.197,0.315,0.273,0.293,0.310,0.346,0.291,0.311,,
2840,0.237,0.270,0.326,0.29228124883220,0.21837408831417,0.23752582103502,0.225,0.229,0.221,0.339,0.299,0.320,0.341,0.370,0.320,0.331,,
2842,0.270,0.308,0.354,0.32981911447959,0.24955429673910,0.27392441179664,0.246,0.249,0.253,0.368,0.334,0.354,0.379,0.385,0.352,0.343,,
