"Wavenumber (cm-1)",FT,FT,FT,UV-FT,UV-FT,UV-FT,UV,UV,UV,H,H,H,C,C,C,"Reference AF Paint","Reference AF Paint","Reference AF Paint"
1041,0.23252430435228,0.17935375786541,0.14141302194750,0.98814127144474,0.65867471001110,0.76039521135769,0.97966889348957,0.94361082624593,0.96632645176945,0.38015475678864,0.33482880285284,0.16762226308238,0.30688607477198,0.32094232908811,0.16378749461780,0.388,,
1043,0.23295677933357,0.18006102193564,0.13832234030244,0.98404116426751,0.65695356789516,0.74314321654157,0.96823049893279,0.92836214765765,0.94390851898471,0.33985604478246,0.34203257779031,0.16415093135381,0.27376902392930,0.31881954127035,0.16146809538361,0.389,,
1045,0.23243489911021,0.17799345845135,0.13394878265378,0.98257743382205,0.64540909864815,0.72391393613289,0.96234822144414,0.90330723079984,0.91894010286279,0.30627809481891,0.34365962590007,0.15937958728532,0.24421857852069,0.31890445160864,0.15935621737978,0.380,,
1047,0.23094645456103,0.17737065685536,0.13195897705801,0.97060402917045,0.63889706525947,0.70337595142944,0.93888461384708,0.87872636396559,0.89276837525076,0.33850935676463,0.33715277992831,0.15498538064661,0.27390922195577,0.31260649134938,0.15581440444927,0.375,,
1049,0.22723088693434,0.17320164577739,0.13151536446537,0.95681098229444,0.62229787197764,0.67131662266863,0.91316446154602,0.85249741072596,0.86070011285085,0.34178801222012,0.31361675645265,0.14949487613374,0.28272135140096,0.30768683673692,0.14802343473750,0.377,,
1051,0.22003206266254,0.17031807344164,0.12834787764647,0.93842212204738,0.58314521534129,0.64450031762384,0.87426002901077,0.82272186001599,0.82407887893359,0.32916770144143,0.27375250339425,0.14042455027224,0.27474609672855,0.29524960276214,0.14124983420540,0.367,,
1053,0.21187635167487,0.16516758300001,0.12420827218419,0.91448382683759,0.56272234391371,0.62044037093026,0.83486732519696,0.79320101037421,0.78598466741121,0.30817163128274,0.24953438652874,0.13203824047925,0.25712427531038,0.28616457263974,0.13640581604839,0.359,,
1055,0.20497129598797,0.16046080655387,0.11800524929423,0.88603574584667,0.54084231233377,0.58704900963727,0.80809679909660,0.76446087996886,0.75187359684607,0.28074735156891,0.23723412026845,0.12418526847529,0.23703979204798,0.27653648551830,0.13201339262353,0.360,,
1057,0.19880408761923,0.16079363284856,0.11382813657737,0.85430780436848,0.54435009060718,0.55518811112108,0.76899721663098,0.74047900433252,0.72039697932028,0.26395575991446,0.24524843598802,0.11681250416370,0.22490088136837,0.26444623303931,0.12821206809287,0.361,,
1059,0.19469291697571,0.16022691346246,0.10850991174826,0.82727117379515,0.53519350584983,0.53814525622985,0.74170863056310,0.71648907719449,0.69439386127676,0.30160356675065,0.27479339749776,0.11158297652055,0.26027321504903,0.26361758533865,0.12746976986314,0.363,,
1061,0.19202794851983,0.16336487104203,0.10651473090599,0.80254762077548,0.49895743708012,0.51878127082001,0.71607154556691,0.69689285709881,0.66959802404040,0.34546609141857,0.30287925047425,0.10863039878164,0.30137179759727,0.25624925093777,0.12931729151863,0.364,,
1063,0.19295726928984,0.17092320808081,0.10505956840012,0.77420245853268,0.50276114803506,0.50467215626425,0.68639963337887,0.68000214537264,0.64937268873949,0.37248721544994,0.31657469405428,0.10562328203901,0.32831329701215,0.25360449607787,0.12860667407536,0.365,,
1065,0.19522709182234,0.18376780001202,0.10307434464131,0.74180789608553,0.50571897140458,0.49588337459177,0.66616927548223,0.66073667555447,0.63132907094690,0.36035076451363,0.29034422196027,0.10414935955937,0.31757524578066,0.25753069563052,0.12890751975055,0.370,,
1067,0.20056375237311,0.20051603735764,0.10496491924591,0.71313809808606,0.48637532107239,0.48483716325689,0.64296687027954,0.64634420295469,0.61167124617257,0.34304268482350,0.26929893617982,0.10344914055616,0.30022808456817,0.26674395415888,0.13029394059124,0.369,,
1069,0.20538014389180,0.21471967512506,0.10919165748045,0.68353914673880,0.50024811303100,0.48011756337358,0.62344644560240,0.63632329295652,0.59402777945207,0.45042807276416,0.27371026371860,0.10586286295811,0.39529107055228,0.26760537257401,0.13318970200759,0.371,,
1071,0.20662309245993,0.22448844597208,0.11698519315647,0.64789879273989,0.48212778001062,0.46667572930932,0.60743207698571,0.62384407138573,0.57365425877454,0.50325666193995,0.27709172681531,0.10743779118320,0.44307727117678,0.26867597037410,0.13766870539327,0.372,,
1073,0.21118792672918,0.23464552769773,0.12450029272776,0.61631941592662,0.47324123064635,0.45339577982731,0.59281445424005,0.61039873028685,0.55502359915188,0.48530437661530,0.28562873045726,0.10678705336850,0.42789358342964,0.27487290479602,0.13815010852748,0.366,,
1075,0.21397422012498,0.23017113410517,0.13663867910468,0.58485259362152,0.49938214803819,0.44311593986935,0.58629811226914,0.59792159901427,0.53674874482729,0.43529221568860,0.30928698807689,0.10774722780899,0.38109346058232,0.27625611279456,0.13931905389989,0.357,,
1077,0.21540877743308,0.20795973426363,0.14934663103330,0.55570887069698,0.46964689643480,0.43109486119387,0.58296065996953,0.58712119460587,0.51865996089534,0.36991207355700,0.33310927752579,0.10694595824520,0.32242818397027,0.27529568535422,0.14228036120259,0.353,,
1079,0.21433286928294,0.16392097949212,0.15585219452729,0.52841629610992,0.45447500610095,0.41778168386472,0.57848072869866,0.57410448247256,0.50356264405679,0.35057108002879,0.34490537332939,0.10393874734044,0.30793987504340,0.26971991827513,0.14002806163290,0.351,,
1081,0.21030810842221,0.18732615497033,0.15983522756453,0.50268148918956,0.46845433207781,0.40260731916884,0.58210090315942,0.55871563935129,0.49069873641427,0.37585142005884,0.35156935851460,0.10031550466463,0.32942785993701,0.26554894223636,0.13606340424421,0.347,,
