# SPCal Export 1.2.4
# Date,Mon Jun 24 22:13:16 2024
# File,C:\Users\Public\Documents\PerkinElmer Syngistix\ICPMS\Nano\RawData\Guadalupe RawData\2024-05-28_Cu_AF_paint\4-10_2.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,8.92,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.0041561106,
# Mass fraction,1,
# Molar mass,63.546,g/mol
# Response,2.412,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.212,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,1753
# Number error,41.868843
# Number concentration,2.3874873e+09,#/L
# Mass concentration,0.21450778,μg/L
#
# Background,8.3228073,counts
#,10.275436,nm
# Background error,3.9424829,counts
# Ionic background,3.4505835,μg/L
#
# Mean,Cu,
#,147.57323,counts
#,8.984667e-11,μg
#,25.133981,nm
#,8.014323e-16,m³
# Median,Cu,
#,101.84182,counts
#,6.2004121e-11,μg
#,23.6784,nm
#,5.5307676e-16,m³
# Limits of detection,Cu,
#,19.141668,counts
#,1.1653978e-11,μg
#,13.563452,nm
#,1.0395348e-16,m³
#
# Peak composition,count,Cu,,error
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,,cluster idx,cluster idx,cluster idx
s,counts,μg,nm,m³,signal,mass,size
16.8008,247.13393,1.5046198e-10,31.819091,1.3421209e-15,1,1,1
16.8296,293.2673,1.7854926e-10,33.687196,1.5926594e-15,1,1,1
16.85485,357.12585,2.1742811e-10,35.973614,1.9394588e-15,1,1,1
16.8784,162.13364,9.871145e-11,27.648274,8.8050613e-16,1,1,1
16.89985,47.425072,2.8873698e-11,18.35325,2.5755338e-16,1,1,1
16.99705,144.27527,8.7838781e-11,26.593425,7.8352192e-16,1,1,1
17.02595,49.708412,3.0263858e-11,18.643192,2.6995362e-16,1,1,1
17.0927,85.850128,5.2267936e-11,22.367835,4.6622999e-16,1,1,1
17.1227,82.983475,5.0522638e-11,22.116048,4.5066193e-16,1,1,1
17.1315,88.70015,5.4003108e-11,22.612666,4.8170773e-16,1,1,1
17.1578,60.133434,3.6610901e-11,19.864714,3.2656923e-16,1,1,1
17.1651,239.98395,1.4610888e-10,31.509224,1.3032912e-15,1,1,1
17.17675,77.841805,4.7392247e-11,21.649504,4.2273884e-16,1,1,1
17.1804,143.7003,8.7488725e-11,26.558051,7.8039943e-16,1,1,1
17.18475,84.991798,5.1745362e-11,22.293041,4.6156862e-16,1,1,1
17.2137,150.70029,9.175051e-11,26.982468,8.1841455e-16,1,1,1
17.21955,56.275101,3.426184e-11,19.43043,3.0561562e-16,1,1,1
17.25795,59.275097,3.6088321e-11,19.769745,3.2190782e-16,1,1,1
17.26715,89.558479,5.4525683e-11,22.685371,4.863691e-16,1,1,1
17.26955,223.82538,1.3627109e-10,30.785538,1.2155381e-15,1,1,1
17.2791,185.1337,1.1271452e-10,28.898289,1.0054136e-15,1,1,1
17.29065,234.84209,1.4297837e-10,31.28256,1.275367e-15,1,1,1
17.32775,84.275131,5.1309035e-11,22.230204,4.5767659e-16,1,1,1
17.33185,93.991837,5.7224834e-11,23.053685,5.1044552e-16,1,1,1
17.33495,67.991768,4.1395272e-11,20.694857,3.6924583e-16,1,1,1
17.3494,128.4169,7.8183767e-11,25.581011,6.973992e-16,1,1,1
17.3597,64.850098,3.9482536e-11,20.371071,3.5218422e-16,1,1,1
17.3652,52.850082,3.2176594e-11,19.027959,2.8701522e-16,1,1,1
17.3927,91.416824,5.5657095e-11,22.841205,4.9646129e-16,1,1,1
17.42925,65.275108,3.9741294e-11,20.415476,3.5449235e-16,1,1,1
17.4599,82.133461,5.0005127e-11,22.040275,4.4604573e-16,1,1,1
17.5139,108.70018,6.6179681e-11,24.198423,5.9032276e-16,1,1,1
17.5721,133.85023,8.1491731e-11,25.936818,7.2690624e-16,1,1,1
17.591,205.85048,1.2532747e-10,29.938332,1.1179211e-15,1,1,1
17.5974,112.41686,6.84425e-11,24.471136,6.105071e-16,1,1,1
17.62855,70.708435,4.3049254e-11,20.966892,3.8399935e-16,1,1,1
17.65225,97.841843,5.9568824e-11,23.36425,5.3135391e-16,1,1,1
17.7104,164.41699,1.0010162e-10,27.777461,8.9290645e-16,1,1,1
17.73015,184.9921,1.1262831e-10,28.89092,1.0046446e-15,1,1,1
17.74395,185.12532,1.1270942e-10,28.897853,1.0053681e-15,1,1,1
17.74955,188.55873,1.1479978e-10,29.075411,1.024014e-15,1,1,1
17.78785,123.84187,7.5398359e-11,25.273544,6.7255336e-16,1,1,1
17.8138,31.566719,1.9218693e-11,16.024585,1.7143074e-16,1,1,1
17.82025,79.275124,4.8264892e-11,21.781575,4.3052283e-16,1,1,1
17.8609,133.83356,8.1481577e-11,25.93574,7.2681567e-16,1,1,1
17.87255,82.991814,5.0527715e-11,22.116788,4.5070722e-16,1,1,1
17.89915,79.558464,4.8437397e-11,21.807495,4.3206158e-16,1,1,1
17.92335,232.99229,1.4185216e-10,31.200208,1.2653213e-15,1,1,1
17.9578,58.85009,3.5829565e-11,19.722381,3.1959972e-16,1,1,1
17.9635,79.700134,4.852365e-11,21.820431,4.3283096e-16,1,1,1
17.9861,54.850086,3.3394252e-11,19.265018,2.9787673e-16,1,1,1
17.99785,51.991753,3.1654019e-11,18.924386,2.8235385e-16,1,1,1
18.02145,53.275093,3.2435353e-11,19.078829,2.8932335e-16,1,1,1
18.02825,68.991776,4.2004104e-11,20.795822,3.7467661e-16,1,1,1
18.05245,135.55855,8.25318e-11,26.046694,7.3618365e-16,1,1,1
18.08635,79.991791,4.8701218e-11,21.847015,4.3441487e-16,1,1,1
18.1199,166.11694,1.011366e-10,27.872866,9.0213845e-16,1,1,1
18.1261,245.13396,1.4924434e-10,31.733025,1.3312596e-15,1,1,1
18.1851,68.133438,4.1481525e-11,20.70922,3.700152e-16,1,1,1
18.194,119.13354,7.2531798e-11,24.949106,6.4698364e-16,1,1,1
18.22625,96.275154,5.8614981e-11,23.238872,5.2284563e-16,1,1,1
18.2515,191.41702,1.1653999e-10,29.221589,1.0395367e-15,1,1,1
18.2561,115.41685,7.0268974e-11,24.686909,6.2679925e-16,1,1,1
18.27105,57.708424,3.5134487e-11,19.594012,3.1339962e-16,1,1,1
18.407,202.26703,1.2314577e-10,29.763592,1.0984603e-15,1,1,1
18.4086,76.133461,4.635216e-11,21.489955,4.1346127e-16,1,1,1
18.42405,117.2752,7.1400391e-11,24.8187,6.3689149e-16,1,1,1
18.457,76.133446,4.6352151e-11,21.489953,4.1346119e-16,1,1,1
18.4887,218.41718,1.3297843e-10,30.535561,1.1861676e-15,1,1,1
18.5632,69.850121,4.2526689e-11,20.881709,3.7933806e-16,1,1,1
18.6178,67.133438,4.0872697e-11,20.607403,3.6458446e-16,1,1,1
18.6493,46.850079,2.8523626e-11,18.278775,2.5443074e-16,1,1,1
18.6707,79.850121,4.8614966e-11,21.83411,4.3364549e-16,1,1,1
18.6847,90.133484,5.4875762e-11,22.733817,4.894918e-16,1,1,1
18.69215,170.99203,1.0410469e-10,28.142906,9.2861382e-16,1,1,1
18.69575,248.99231,1.5159342e-10,31.898649,1.3522133e-15,1,1,1
18.7185,68.700119,4.1826536e-11,20.766476,3.730927e-16,1,1,1
18.76155,215.99219,1.3150203e-10,30.422133,1.1729981e-15,1,1,1
18.81035,67.708443,4.1222776e-11,20.666071,3.6770716e-16,1,1,1
18.81465,64.991768,3.9568789e-11,20.385894,3.529536e-16,1,1,1
18.82475,320.84247,1.9533778e-10,34.71157,1.742413e-15,1,1,1
18.8365,111.13349,6.7661149e-11,24.377657,6.0353744e-16,1,1,1
18.8811,1360.4197,8.2826119e-10,56.182528,7.3880898e-15,1,1,1
18.90965,87.275139,5.3135522e-11,22.490917,4.7396886e-16,1,1,1
18.94695,125.99191,7.6707362e-11,25.418965,6.8422967e-16,1,1,1
18.98255,150.12526,9.1400417e-11,26.948105,8.1529172e-16,1,1,1
19.03715,174.55867,1.0627615e-10,28.337234,9.479833e-16,1,1,1
19.049,58.416771,3.5565749e-11,19.673856,3.1724648e-16,1,1,1
19.05325,85.708473,5.2181693e-11,22.355526,4.654607e-16,1,1,1
19.0944,78.416801,4.7742321e-11,21.702679,4.2586151e-16,1,1,1
19.09965,288.99243,1.759466e-10,33.522711,1.5694437e-15,1,1,1
19.1105,69.566765,4.2354174e-11,20.853434,3.7779923e-16,1,1,1
19.12975,87.275146,5.3135527e-11,22.490917,4.739689e-16,1,1,1
19.13205,109.99187,6.6966096e-11,24.293896,5.9733758e-16,1,1,1
19.13355,165.97527,1.0105034e-10,27.864939,9.0136903e-16,1,1,1
19.1775,62.850098,3.8264881e-11,20.159463,3.4132274e-16,1,1,1
19.19585,137.55858,8.3749474e-11,26.174167,7.470453e-16,1,1,1
19.20445,86.991806,5.2963022e-11,22.466552,4.7243015e-16,1,1,1
19.23555,80.558464,4.9046225e-11,21.898483,4.3749232e-16,1,1,1
19.2448,901.83612,5.4906282e-10,48.987603,4.8976403e-15,1,1,1
19.29825,184.40863,1.1227308e-10,28.860514,1.0014759e-15,1,1,1
19.32925,83.841805,5.1045213e-11,22.192038,4.553233e-16,1,1,1
19.3752,49.850075,3.0350107e-11,18.660885,2.7072295e-16,1,1,1
19.40215,183.25864,1.1157293e-10,28.800396,9.9523058e-16,1,1,1
19.4246,40.56673,2.4698149e-11,17.422092,2.2030749e-16,1,1,1
19.46445,98.991821,6.0268963e-11,23.455431,5.3759915e-16,1,1,1
19.4668,139.70024,8.5053377e-11,26.309304,7.5867612e-16,1,1,1
19.47245,116.99187,7.1227894e-11,24.798698,6.3535282e-16,1,1,1
19.4894,73.416779,4.4698169e-11,21.231243,3.9870767e-16,1,1,1
19.5026,74.850121,4.5570827e-11,21.368522,4.0649178e-16,1,1,1
19.511,88.266823,5.3739287e-11,22.575782,4.7935444e-16,1,1,1
19.5633,208.70041,1.2706259e-10,30.075862,1.1333983e-15,1,1,1
19.6024,60.850094,3.7047223e-11,19.943317,3.3046123e-16,1,1,1
19.6373,77.700127,4.730599e-11,21.636361,4.2196943e-16,1,1,1
19.6405,132.7002,8.0791555e-11,25.862321,7.2066067e-16,1,1,1
19.65295,154.12524,9.3835719e-11,27.185348,8.3701461e-16,1,1,1
19.66355,101.27517,6.1659129e-11,23.634403,5.4999943e-16,1,1,1
19.74855,144.40858,8.7919947e-11,26.601614,7.8424593e-16,1,1,1
19.76085,98.991829,6.0268968e-11,23.455431,5.3759919e-16,1,1,1
19.84415,115.55852,7.0355227e-11,24.697005,6.2756862e-16,1,1,1
19.8485,58.850098,3.582957e-11,19.722382,3.1959976e-16,1,1,1
19.8552,69.133446,4.2090357e-11,20.810046,3.7544599e-16,1,1,1
19.86725,297.55902,1.8116218e-10,33.850728,1.6159666e-15,1,1,1
19.898,827.55322,5.0383733e-10,47.603873,4.494229e-15,1,1,1
19.91485,254.5589,1.5498251e-10,32.134613,1.382444e-15,1,1,1
19.92375,77.991798,4.7483568e-11,21.6634,4.2355342e-16,1,1,1
19.9952,116.13352,7.0705306e-11,24.737901,6.3069133e-16,1,1,1
20.0343,106.1335,6.4617015e-11,24.006442,5.7638377e-16,1,1,1
20.0466,42.850075,2.6088313e-11,17.743018,2.3270775e-16,1,1,1
20.0997,74.850113,4.5570822e-11,21.368521,4.0649174e-16,1,1,1
20.10405,106.5585,6.4875768e-11,24.038444,5.7869185e-16,1,1,1
20.1723,67.416771,4.1045198e-11,20.636354,3.6612317e-16,1,1,1
20.1768,47.850075,2.9132451e-11,18.407911,2.5986146e-16,1,1,1
20.18695,138.12521,8.4094457e-11,26.210057,7.5012255e-16,1,1,1
20.2144,407.41809,2.4804742e-10,37.58868,2.212583e-15,1,1,1
20.23915,554.27728,3.3745937e-10,41.650415,3.0101375e-15,1,1,1
20.24295,941.11139,5.7297469e-10,49.688664,5.1109342e-15,1,1,1
20.2499,117.7002,7.165914e-11,24.848645,6.3919953e-16,1,1,1
20.2585,206.41714,1.2567248e-10,29.965779,1.1209985e-15,1,1,1
20.33545,83.275131,5.0700207e-11,22.141927,4.5224585e-16,1,1,1
20.3822,111.85019,6.8097494e-11,24.429948,6.0742965e-16,1,1,1
20.3873,278.41736,1.695082e-10,33.108722,1.5120132e-15,1,1,1
20.4451,78.700127,4.7914817e-11,21.728786,4.2740017e-16,1,1,1
20.46855,62.991764,3.8351131e-11,20.174598,3.4209209e-16,1,1,1
20.51495,111.27518,6.7747415e-11,24.388013,6.0430694e-16,1,1,1
20.5595,250.13391,1.5228845e-10,31.947325,1.358413e-15,1,1,1
20.56815,410.84265,2.5013239e-10,37.693704,2.2311809e-15,1,1,1
20.65515,121.55853,7.4008202e-11,25.117252,6.6015317e-16,1,1,1
20.6752,291.70062,1.7759542e-10,33.627101,1.5841511e-15,1,1,1
20.70335,1249.3782,7.6065605e-10,54.610349,6.7850519e-15,1,1,1
20.7279,69.56678,4.2354183e-11,20.853435,3.7779931e-16,1,1,1
20.74365,126.55853,7.7052341e-11,25.457014,6.8730688e-16,1,1,1
20.83665,59.991768,3.652465e-11,19.849102,3.2579988e-16,1,1,1
20.8548,89.416817,5.4439435e-11,22.673403,4.8559976e-16,1,1,1
20.9075,394.70123,2.4030505e-10,37.193451,2.143521e-15,1,1,1
20.97505,38.275078,2.3302928e-11,17.08765,2.0786212e-16,1,1,1
21.0244,165.26691,1.0061907e-10,27.825242,8.9752212e-16,1,1,1
21.05305,175.12534,1.0662116e-10,28.367864,9.5106071e-16,1,1,1
21.05885,132.27524,8.053283e-11,25.834684,7.1835284e-16,1,1,1
21.131,68.133438,4.1481525e-11,20.70922,3.700152e-16,1,1,1
21.13345,89.991814,5.4789509e-11,22.7219,4.8872242e-16,1,1,1
21.14645,75.991783,4.6265903e-11,21.476616,4.1269185e-16,1,1,1
21.1592,212.26711,1.2923409e-10,30.246227,1.1527681e-15,1,1,1
21.16785,124.27518,7.5662175e-11,25.302986,6.749066e-16,1,1,1
21.21815,109.27516,6.6529746e-11,24.241015,5.9344533e-16,1,1,1
21.2327,88.133469,5.3658097e-11,22.564407,4.7863023e-16,1,1,1
21.25535,77.708458,4.7311062e-11,21.637134,4.2201467e-16,1,1,1
21.29535,131.55856,8.0096498e-11,25.787942,7.1446076e-16,1,1,1
21.29755,693.56171,4.2225958e-10,44.88198,3.7665555e-15,1,1,1
21.3219,132.41689,8.0619068e-11,25.843903,7.1912209e-16,1,1,1
21.33715,53.708431,3.2699181e-11,19.130418,2.9167669e-16,1,1,1
21.4493,255.13403,1.5533267e-10,32.158796,1.3855674e-15,1,1,1
21.4671,58.85009,3.5829565e-11,19.722381,3.1959972e-16,1,1,1
21.50105,97.991821,5.9660136e-11,23.376182,5.3216841e-16,1,1,1
21.5094,78.850121,4.8006138e-11,21.742581,4.2821475e-16,1,1,1
21.5336,198.98369,1.2114678e-10,29.601665,1.0806293e-15,1,1,1
21.6945,69.850105,4.2526679e-11,20.881707,3.7933798e-16,1,1,1
21.7051,224.55051,1.3671257e-10,30.818748,1.2194761e-15,1,1,1
21.71925,114.40852,6.9655074e-11,24.614807,6.2132326e-16,1,1,1
21.7693,102.41684,6.2354209e-11,23.722881,5.5619955e-16,1,1,1
21.80815,107.99185,6.5748431e-11,24.145747,5.8647601e-16,1,1,1
21.8473,40.566727,2.4698147e-11,17.422092,2.2030747e-16,1,1,1
21.8687,303.41754,1.8472901e-10,34.071444,1.6477827e-15,1,1,1
21.90055,90.558472,5.5134506e-11,22.769492,4.917998e-16,1,1,1
21.92585,63.275108,3.8523639e-11,20.204802,3.4363086e-16,1,1,1
21.93125,124.27521,7.5662189e-11,25.302988,6.7490673e-16,1,1,1
21.936,121.41685,7.3921945e-11,25.10749,6.5938375e-16,1,1,1
22.02355,88.991791,5.4180668e-11,22.637422,4.8329156e-16,1,1,1
22.061,84.700134,5.1567788e-11,22.267511,4.5998467e-16,1,1,1
22.06565,68.991776,4.2004104e-11,20.795822,3.7467661e-16,1,1,1
22.0861,132.41692,8.0619087e-11,25.843905,7.1912226e-16,1,1,1
22.0995,181.41699,1.1045169e-10,28.703595,9.8522908e-16,1,1,1
22.1163,71.850113,4.3744339e-11,21.079135,3.9019951e-16,1,1,1
22.14205,188.12541,1.1453596e-10,29.053121,1.0216608e-15,1,1,1
22.1539,154.98361,9.4358317e-11,27.235723,8.4167619e-16,1,1,1
22.16805,109.55851,6.6702256e-11,24.261949,5.9498412e-16,1,1,1
22.1866,60.133442,3.6610905e-11,19.864715,3.2656928e-16,1,1,1
22.24405,117.99189,7.1836731e-11,24.869155,6.4078364e-16,1,1,1
22.2474,121.85023,7.4185799e-11,25.137327,6.6173733e-16,1,1,1
22.2901,101.13351,6.1572881e-11,23.623378,5.492301e-16,1,1,1
22.3145,119.7002,7.2876795e-11,24.9886,6.5006101e-16,1,1,1
22.33675,113.84186,6.9310077e-11,24.574101,6.1824589e-16,1,1,1
22.34905,108.84184,6.6265929e-11,24.208931,5.9109209e-16,1,1,1
22.442,70.133446,4.2699185e-11,20.909904,3.8087673e-16,1,1,1
22.45665,90.841812,5.5307012e-11,22.793214,4.9333855e-16,1,1,1
22.46235,77.275124,4.7047236e-11,21.59684,4.1966135e-16,1,1,1
22.48055,76.275146,4.6438422e-11,21.503278,4.1423073e-16,1,1,1
22.54165,81.841812,4.9827563e-11,22.014157,4.4446186e-16,1,1,1
22.57445,49.991745,3.0436359e-11,18.678546,2.7149233e-16,1,1,1
22.59425,183.12534,1.1149178e-10,28.793411,9.9450666e-16,1,1,1
22.59925,75.991783,4.6265903e-11,21.476616,4.1269185e-16,1,1,1
22.64175,47.991749,2.9218706e-11,18.426061,2.6063086e-16,1,1,1
22.68475,89.991821,5.4789514e-11,22.721901,4.8872246e-16,1,1,1
22.6893,57.85009,3.5220738e-11,19.610033,3.1416898e-16,1,1,1
22.71395,173.70868,1.0575866e-10,28.291164,9.4336721e-16,1,1,1
22.75365,289.55902,1.7629155e-10,33.544605,1.5725207e-15,1,1,1
22.75655,79.275124,4.8264892e-11,21.781575,4.3052283e-16,1,1,1
22.7892,100.41683,6.1136549e-11,23.567444,5.4533802e-16,1,1,1
22.8115,80.850121,4.9223793e-11,21.924879,4.3907624e-16,1,1,1
22.82615,127.55857,7.7661192e-11,25.52389,6.9273783e-16,1,1,1
22.8365,103.13351,6.2790536e-11,23.778087,5.6009158e-16,1,1,1
22.84075,37.991734,2.313042e-11,17.04538,2.0632335e-16,1,1,1
22.8676,101.41683,6.1745377e-11,23.645418,5.5076876e-16,1,1,1
22.91385,59.708435,3.6352149e-11,19.817804,3.2426117e-16,1,1,1
23.0227,83.416801,5.078646e-11,22.154476,4.5301522e-16,1,1,1
23.0464,465.41858,2.8335973e-10,39.293877,2.5275687e-15,1,1,1
23.0581,63.850094,3.8873706e-11,20.265819,3.4675346e-16,1,1,1
23.19445,284.25876,1.7306461e-10,33.338669,1.5437363e-15,1,1,1
23.26785,139.69191,8.5048305e-11,26.308781,7.5863088e-16,1,1,1
23.32075,152.69194,9.2963083e-11,27.100815,8.292307e-16,1,1,1
23.3278,69.133438,4.2090352e-11,20.810045,3.7544594e-16,1,1,1
23.3408,78.416794,4.7742317e-11,21.702679,4.2586146e-16,1,1,1
23.37795,493.27701,3.0032071e-10,40.062736,2.6788607e-15,1,1,1
23.5076,65.133438,3.9655042e-11,20.400696,3.5372297e-16,1,1,1
23.62345,57.991753,3.5306986e-11,19.626027,3.1493831e-16,1,1,1
23.6922,162.41699,9.8883965e-11,27.664371,8.8204496e-16,1,1,1
23.7282,54.85009,3.3394254e-11,19.265018,2.9787675e-16,1,1,1
23.76915,79.991783,4.8701214e-11,21.847015,4.3441483e-16,1,1,1
23.7702,98.416824,5.9918889e-11,23.409929,5.3447649e-16,1,1,1
23.78475,112.12519,6.8264922e-11,24.449954,6.0892311e-16,1,1,1
23.79685,62.708427,3.8178628e-11,20.144305,3.4055336e-16,1,1,1
23.8158,88.416809,5.3830603e-11,22.588562,4.8016898e-16,1,1,1
23.8269,73.850128,4.4962004e-11,21.272934,4.0106108e-16,1,1,1
23.85815,217.27545,1.3228331e-10,30.482262,1.1799672e-15,1,1,1
23.9116,207.41714,1.262813e-10,30.014091,1.1264292e-15,1,1,1
23.91735,140.27525,8.540346e-11,26.345351,7.6179887e-16,1,1,1
23.92545,294.99258,1.7959966e-10,33.753127,1.6020289e-15,1,1,1
23.9454,112.13352,6.8269995e-11,24.450559,6.0896835e-16,1,1,1
23.9549,134.70023,8.2009229e-11,25.991604,7.3152233e-16,1,1,1
23.97415,207.99213,1.2663137e-10,30.041799,1.1295518e-15,1,1,1
23.9795,40.133415,2.4434335e-11,17.359839,2.1795427e-16,1,1,1
23.9814,190.4171,1.1593121e-10,29.170618,1.0341064e-15,1,1,1
23.99615,105.55851,6.4266945e-11,23.963011,5.7326115e-16,1,1,1
24.02505,73.70845,4.4875747e-11,21.259322,4.0029166e-16,1,1,1
24.03675,135.55858,8.2531818e-11,26.046696,7.3618382e-16,1,1,1
24.0485,73.416779,4.4698169e-11,21.231243,3.9870767e-16,1,1,1
24.05895,162.4086,9.8878855e-11,27.663894,8.8199939e-16,1,1,1
24.0958,89.133476,5.426693e-11,22.649429,4.8406101e-16,1,1,1
24.21845,86.841805,5.2871696e-11,22.453631,4.7161553e-16,1,1,1
24.2441,76.133461,4.635216e-11,21.489955,4.1346127e-16,1,1,1
24.2653,86.133469,5.2440442e-11,22.392416,4.6776874e-16,1,1,1
24.27075,163.40862,9.9487692e-11,27.720557,8.8743021e-16,1,1,1
24.27215,100.27515,6.1050287e-11,23.556354,5.4456856e-16,1,1,1
24.3056,72.850105,4.4353162e-11,21.176477,3.9563021e-16,1,1,1
24.30775,294.27585,1.7916329e-10,33.725768,1.5981365e-15,1,1,1
24.3182,107.13351,6.5225847e-11,24.081604,5.8181456e-16,1,1,1
24.32305,35.708389,2.1740257e-11,16.696819,1.9392309e-16,1,1,1
24.3554,166.41698,1.0131927e-10,27.889636,9.0376785e-16,1,1,1
24.3792,410.41803,2.4987387e-10,37.680714,2.2288749e-15,1,1,1
24.382,124.13354,7.5575937e-11,25.293369,6.7413735e-16,1,1,1
24.4731,119.70018,7.2876786e-11,24.988599,6.5006093e-16,1,1,1
24.4745,45.850071,2.7914793e-11,18.147786,2.4899996e-16,1,1,1
24.47965,210.99219,1.2845789e-10,30.185551,1.1458444e-15,1,1,1
24.492,26.566713,1.6174551e-11,15.129442,1.44277e-16,1,1,1
24.49645,93.558487,5.6960999e-11,23.018201,5.0809211e-16,1,1,1
24.53935,47.991745,2.9218704e-11,18.42606,2.6063084e-16,1,1,1
24.56855,58.708416,3.574331e-11,19.706542,3.1883033e-16,1,1,1
24.6376,234.70042,1.4289212e-10,31.276269,1.2745977e-15,1,1,1
24.6472,1194.6698,7.2734807e-10,53.801321,6.4879448e-15,1,1,1
24.6661,60.133434,3.6610901e-11,19.864714,3.2656923e-16,1,1,1
24.7246,52.850082,3.2176594e-11,19.027959,2.8701522e-16,1,1,1
24.76815,102.5585,6.2440457e-11,23.733814,5.5696888e-16,1,1,1
24.8666,59.566757,3.6265892e-11,19.802117,3.2349176e-16,1,1,1
24.91175,74.991783,4.5657075e-11,21.381994,4.0726111e-16,1,1,1
24.9346,180.41705,1.098429e-10,28.650762,9.7979867e-16,1,1,1
24.9595,96.850159,5.896506e-11,23.285045,5.2596833e-16,1,1,1
24.9669,356.70093,2.1716941e-10,35.959341,1.9371511e-15,1,1,1
24.9706,173.13367,1.0540857e-10,28.259913,9.4024447e-16,1,1,1
25.02875,353.39221,2.1515497e-10,35.84781,1.9191823e-15,1,1,1
25.05925,79.991783,4.8701214e-11,21.847015,4.3441483e-16,1,1,1
25.07005,119.27519,7.2618041e-11,24.958991,6.4775293e-16,1,1,1
25.0921,155.70027,9.4794639e-11,27.277638,8.4556818e-16,1,1,1
25.1271,69.850098,4.2526675e-11,20.881706,3.7933794e-16,1,1,1
25.1389,69.700111,4.2435359e-11,20.866749,3.785234e-16,1,1,1
25.17345,186.12538,1.1331829e-10,28.949796,1.0107991e-15,1,1,1
25.22555,131.84189,8.0268994e-11,25.806441,7.1599943e-16,1,1,1
25.23915,265.2757,1.6150719e-10,32.579379,1.4406442e-15,1,1,1
25.25355,64.991768,3.9568789e-11,20.385894,3.529536e-16,1,1,1
25.3022,108.70016,6.6179672e-11,24.198422,5.9032267e-16,1,1,1
25.35755,113.1252,6.8873755e-11,24.522426,6.1435389e-16,1,1,1
25.37505,138.84192,8.4530807e-11,26.255312,7.540148e-16,1,1,1
25.41015,108.69186,6.6174613e-11,24.197805,5.9027755e-16,1,1,1
25.41815,481.12604,2.9292286e-10,39.73104,2.6128719e-15,1,1,1
25.52285,57.99176,3.530699e-11,19.626028,3.1493835e-16,1,1,1
25.5409,96.133499,5.8528738e-11,23.227469,5.2207634e-16,1,1,1
25.5568,113.7002,6.9223829e-11,24.563903,6.1747655e-16,1,1,1
25.57715,75.991783,4.6265903e-11,21.476616,4.1269185e-16,1,1,1
25.6184,111.41684,6.7833659e-11,24.398357,6.0507624e-16,1,1,1
25.62425,272.55896,1.6594145e-10,32.874851,1.4801977e-15,1,1,1
25.62685,57.70842,3.5134485e-11,19.594012,3.133996e-16,1,1,1
25.6326,64.850113,3.9482545e-11,20.371072,3.521843e-16,1,1,1
25.6608,95.133476,5.7919896e-11,23.146648,5.1664547e-16,1,1,1
25.66445,276.69214,1.6845784e-10,33.040194,1.5026439e-15,1,1,1
25.69975,116.70853,7.1055384e-11,24.778661,6.3381403e-16,1,1,1
25.75,106.13351,6.4617024e-11,24.006443,5.7638385e-16,1,1,1
25.7731,652.41986,3.9721129e-10,43.976369,3.5431247e-15,1,1,1
25.7976,196.11699,1.1940146e-10,29.458822,1.065061e-15,1,1,1
25.82225,74.991783,4.5657075e-11,21.381994,4.0726111e-16,1,1,1
25.83775,86.991821,5.2963031e-11,22.466553,4.7243024e-16,1,1,1
25.86585,215.97533,1.3149176e-10,30.421341,1.1729065e-15,1,1,1
25.90095,378.55969,2.3047763e-10,36.679361,2.0558604e-15,1,1,1
25.92105,697.12811,4.2443091e-10,44.958779,3.7859237e-15,1,1,1
25.9342,144.85031,8.8188882e-11,26.62871,7.8664483e-16,1,1,1
25.9428,112.85018,6.8706317e-11,24.502538,6.1286035e-16,1,1,1
25.9763,100.70016,6.130905e-11,23.589589,5.4687673e-16,1,1,1
25.984,69.416779,4.2262858e-11,20.838436,3.7698469e-16,1,1,1
25.98925,107.27519,6.5312109e-11,24.092216,5.8258401e-16,1,1,1
26.01465,1315.9304,8.011749e-10,55.56329,7.1464801e-15,1,1,1
26.04475,196.55867,1.1967036e-10,29.480921,1.0674596e-15,1,1,1
26.08715,39.991737,2.4348078e-11,17.339387,2.1718485e-16,1,1,1
26.1265,72.850113,4.4353167e-11,21.176477,3.9563025e-16,1,1,1
26.17045,61.991764,3.7742303e-11,20.067271,3.3666135e-16,1,1,1
26.19955,153.84195,9.3663241e-11,27.168682,8.3547611e-16,1,1,1
26.2156,177.41698,1.0801637e-10,28.491066,9.6350603e-16,1,1,1
26.2252,81.416801,4.9568804e-11,21.975984,4.4215373e-16,1,1,1
26.26445,74.708466,4.5484584e-11,21.355033,4.0572249e-16,1,1,1
26.30195,90.558487,5.5134516e-11,22.769493,4.9179988e-16,1,1,1
26.34255,214.99216,1.3089318e-10,30.375109,1.1675672e-15,1,1,1
26.3503,59.850098,3.6438398e-11,19.833465,3.2503051e-16,1,1,1
26.408,154.13364,9.3840828e-11,27.185842,8.3706019e-16,1,1,1
26.473,948.68622,5.7758645e-10,49.821619,5.1520712e-15,1,1,1
26.4807,77.850113,4.7397306e-11,21.650274,4.2278397e-16,1,1,1
26.496,224.98378,1.3697636e-10,30.838557,1.2218291e-15,1,1,1
