# SPCal Export 1.2.4
# Date,Mon Jun 24 22:13:17 2024
# File,C:\Users\Public\Documents\PerkinElmer Syngistix\ICPMS\Nano\RawData\Guadalupe RawData\2024-05-28_Cu_AF_paint\4-10_3.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,8.92,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.0041561106,
# Mass fraction,1,
# Molar mass,63.546,g/mol
# Response,2.412,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.212,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,1651
# Number error,40.632499
# Number concentration,2.248569e+09,#/L
# Mass concentration,0.20885295,μg/L
#
# Background,8.7797155,counts
#,10.460131,nm
# Background error,4.0933371,counts
# Ionic background,3.6400147,μg/L
#
# Mean,Cu,
#,152.55975,counts
#,9.2882603e-11,μg
#,25.473549,nm
#,8.2851282e-16,m³
# Median,Cu,
#,107.30342,counts
#,6.5329295e-11,μg
#,24.094329,nm
#,5.8273732e-16,m³
# Limits of detection,Cu,
#,19.700362,counts
#,1.1994126e-11,μg
#,13.694149,nm
#,1.0698761e-16,m³
#
# Peak composition,count,Cu,,error
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,,cluster idx,cluster idx,cluster idx
s,counts,μg,nm,m³,signal,mass,size
21.45575,198.90643,1.2109975e-10,29.597833,1.0802097e-15,1,1,1
21.47405,141.70419,8.6273439e-11,26.434507,7.6955907e-16,1,1,1
21.4869,46.602974,2.8373182e-11,18.246582,2.5308878e-16,1,1,1
21.5384,63.602997,3.8723267e-11,20.239642,3.4541154e-16,1,1,1
21.56245,173.10497,1.053911e-10,28.258351,9.400886e-16,1,1,1
21.59275,111.30344,6.776462e-11,24.390077,6.0446041e-16,1,1,1
21.59705,94.902718,5.7779404e-11,23.127917,5.1539228e-16,1,1,1
21.64695,254.70457,1.550712e-10,32.140741,1.3832351e-15,1,1,1
21.69335,97.104843,5.9120119e-11,23.305438,5.2735146e-16,1,1,1
21.7296,188.20262,1.1458297e-10,29.057095,1.0220801e-15,1,1,1
21.73345,42.902603,2.6120293e-11,17.750266,2.3299302e-16,1,1,1
21.7365,20.400757,1.2420546e-11,13.854549,1.1079127e-16,1,1,1
21.7824,662.41034,4.0329377e-10,44.199702,3.5973804e-15,1,1,1
21.8082,106.20237,6.4658945e-11,24.011634,5.7675779e-16,1,1,1
21.8149,67.202271,4.0914604e-11,20.614444,3.6495827e-16,1,1,1
21.8234,115.20235,7.0138385e-11,24.671606,6.2563439e-16,1,1,1
21.8271,153.20248,9.3273917e-11,27.130986,8.3200334e-16,1,1,1
21.87105,77.902657,4.7429296e-11,21.655143,4.2306932e-16,1,1,1
21.97765,138.30348,8.4202991e-11,26.221328,7.5109068e-16,1,1,1
22.00365,76.501938,4.6576499e-11,21.524569,4.1546237e-16,1,1,1
22.0045,52.202248,3.1782175e-11,18.949891,2.83497e-16,1,1,1
22.03835,93.902695,5.7170562e-11,23.046395,5.0996141e-16,1,1,1
22.1073,430.20679,2.6192181e-10,38.276839,2.3363426e-15,1,1,1
22.1646,389.00491,2.3683697e-10,37.013658,2.1125858e-15,1,1,1
22.1672,164.20251,9.997104e-11,27.765377,8.9174168e-16,1,1,1
22.1888,64.202271,3.9088121e-11,20.30301,3.4866604e-16,1,1,1
22.2026,118.20597,7.196707e-11,24.884187,6.4194626e-16,1,1,1
22.2531,102.60307,6.2467589e-11,23.737251,5.5721089e-16,1,1,1
22.30085,130.70418,7.9576325e-11,25.731995,7.0982082e-16,1,1,1
22.30195,111.30343,6.7764611e-11,24.390076,6.0446033e-16,1,1,1
22.30965,170.50569,1.0380859e-10,28.116199,9.2597261e-16,1,1,1
22.31705,118.70415,7.2270378e-11,24.919096,6.4465177e-16,1,1,1
22.33315,146.70421,8.9317586e-11,26.741833,7.9671287e-16,1,1,1
22.33735,153.3071,9.3337609e-11,27.13716,8.3257147e-16,1,1,1
22.3465,125.6031,7.6470645e-11,25.39279,6.8211815e-16,1,1,1
22.3676,125.00381,7.6105781e-11,25.35234,6.7886357e-16,1,1,1
22.39645,94.303421,5.7414535e-11,23.079131,5.1213766e-16,1,1,1
22.4035,85.60302,5.211749e-11,22.346354,4.6488801e-16,1,1,1
22.50025,61.501896,3.7444058e-11,20.014273,3.34001e-16,1,1,1
22.5333,72.603012,4.4202725e-11,21.152507,3.9428831e-16,1,1,1
22.542,74.801559,4.5541262e-11,21.3639,4.0622805e-16,1,1,1
22.55805,67.501915,4.1097036e-11,20.645037,3.6658556e-16,1,1,1
22.5658,135.20241,8.2314972e-11,26.023864,7.3424955e-16,1,1,1
22.5856,288.00436,1.7534504e-10,33.484463,1.5640777e-15,1,1,1
22.5907,192.00401,1.1689736e-10,29.251428,1.0427245e-15,1,1,1
22.60075,184.50577,1.1233222e-10,28.86558,1.0020034e-15,1,1,1
22.61965,126.70418,7.7141014e-11,25.466775,6.8809784e-16,1,1,1
22.62715,67.902634,4.1341005e-11,20.685809,3.6876176e-16,1,1,1
22.64475,110.90272,6.7520647e-11,24.360772,6.0228417e-16,1,1,1
22.6904,64.801544,3.9452975e-11,20.365985,3.5192054e-16,1,1,1
22.6913,78.404457,4.7734806e-11,21.70154,4.2579447e-16,1,1,1
22.69355,101.70413,6.1920293e-11,23.667725,5.5232902e-16,1,1,1
22.74495,241.70445,1.4715637e-10,31.584344,1.3126348e-15,1,1,1
22.7581,309.40521,1.8837447e-10,34.294109,1.6803002e-15,1,1,1
22.80225,74.501915,4.535883e-11,21.335334,4.0460076e-16,1,1,1
22.81165,196.50229,1.1963604e-10,29.478102,1.0671535e-15,1,1,1
22.82335,71.303375,4.341147e-11,21.025533,3.8723031e-16,1,1,1
22.82525,83.902657,5.1082262e-11,22.197405,4.5565378e-16,1,1,1
22.837,78.202286,4.7611718e-11,21.682871,4.2469653e-16,1,1,1
22.89765,225.70444,1.3741511e-10,30.871449,1.2257428e-15,1,1,1
22.917,1160.2148,7.0637094e-10,53.279047,6.3008288e-15,1,1,1
22.93995,180.30362,1.0977384e-10,28.644756,9.7918264e-16,1,1,1
22.97935,266.90332,1.6249814e-10,32.645874,1.4494834e-15,1,1,1
23.0176,76.603012,4.6638036e-11,21.534044,4.1601128e-16,1,1,1
23.02075,643.3067,3.9166294e-10,43.770651,3.4936334e-15,1,1,1
23.0441,109.00379,6.6364528e-11,24.220932,5.9197159e-16,1,1,1
23.05205,116.10487,7.0687864e-11,24.735866,6.3053574e-16,1,1,1
23.06,223.20616,1.3589409e-10,30.757123,1.2121753e-15,1,1,1
23.08925,148.70425,9.053527e-11,26.86281,8.0757461e-16,1,1,1
23.09915,88.902679,5.4126414e-11,22.629863,4.8280761e-16,1,1,1
23.20635,48.501881,2.9529289e-11,18.491118,2.6340125e-16,1,1,1
23.21325,134.90276,8.2132535e-11,26.004624,7.3262221e-16,1,1,1
23.22955,185.70432,1.1306193e-10,28.927949,1.0085124e-15,1,1,1
23.2432,119.0038,7.245281e-11,24.940046,6.4627907e-16,1,1,1
23.2553,83.202293,5.0655861e-11,22.13547,4.5185028e-16,1,1,1
23.26615,304.70468,1.8551265e-10,34.119555,1.6547729e-15,1,1,1
23.3035,287.60364,1.7510106e-10,33.468925,1.5619015e-15,1,1,1
23.3207,79.202309,4.822056e-11,21.774904,4.3012739e-16,1,1,1
23.35165,108.10486,6.5817233e-11,24.154166,5.8708972e-16,1,1,1
23.37435,81.704102,4.9743721e-11,22.001803,4.4371399e-16,1,1,1
23.4809,134.40454,8.1829208e-11,25.972572,7.2991654e-16,1,1,1
23.4996,164.60323,1.00215e-10,27.787945,8.9391784e-16,1,1,1
23.6136,186.60326,1.1360923e-10,28.974551,1.0133944e-15,1,1,1
23.62525,78.501923,4.7794145e-11,21.710529,4.2632378e-16,1,1,1
23.667,112.60307,6.8555871e-11,24.48464,6.1151836e-16,1,1,1
23.70225,132.30347,8.0550016e-11,25.836522,7.1850614e-16,1,1,1
23.74255,135.3035,8.2376518e-11,26.030349,7.3479854e-16,1,1,1
23.75895,148.10492,9.0170378e-11,26.826672,8.0431977e-16,1,1,1
23.79905,142.90637,8.7005358e-11,26.509051,7.760878e-16,1,1,1
23.8223,90.003754,5.4796779e-11,22.722905,4.8878727e-16,1,1,1
23.82685,72.902641,4.4385148e-11,21.181566,3.9591552e-16,1,1,1
23.83205,139.30348,8.4811819e-11,26.284374,7.5652143e-16,1,1,1
23.86735,115.30345,7.0199936e-11,24.678821,6.2618343e-16,1,1,1
23.8706,900.40662,5.4819249e-10,48.961705,4.889877e-15,1,1,1
23.9746,481.61108,2.9321817e-10,39.744387,2.6155061e-15,1,1,1
23.984,734.80811,4.4737153e-10,45.75462,3.9905541e-15,1,1,1
24.0048,76.603012,4.6638036e-11,21.534044,4.1601128e-16,1,1,1
24.05745,78.501938,4.7794155e-11,21.710531,4.2632386e-16,1,1,1
24.06595,194.90297,1.1866233e-10,29.39791,1.058468e-15,1,1,1
24.0988,332.20654,2.0225655e-10,35.116647,1.8041284e-15,1,1,1
24.10645,93.902695,5.7170562e-11,23.046395,5.0996141e-16,1,1,1
24.1209,143.00385,8.7064703e-11,26.515076,7.7661715e-16,1,1,1
24.1957,114.40451,6.9652635e-11,24.614519,6.2130151e-16,1,1,1
24.22575,160.10495,9.7476329e-11,27.532473,8.6948886e-16,1,1,1
24.2322,254.00429,1.5464485e-10,32.111258,1.379432e-15,1,1,1
24.2672,83.603027,5.0899839e-11,22.17095,4.5402657e-16,1,1,1
24.2863,125.6031,7.6470649e-11,25.392791,6.8211819e-16,1,1,1
24.2926,215.60339,1.3126532e-10,30.403868,1.1708866e-15,1,1,1
24.3029,239.80547,1.4600021e-10,31.501411,1.3023219e-15,1,1,1
24.3152,66.801559,4.067064e-11,20.573389,3.6278211e-16,1,1,1
24.38365,47.90263,2.9164448e-11,18.414648,2.6014688e-16,1,1,1
24.40475,182.7043,1.1123544e-10,28.771327,9.9222012e-16,1,1,1
24.4343,110.60307,6.7338215e-11,24.338812,6.0065688e-16,1,1,1
24.44645,154.30351,9.3944253e-11,27.195826,8.3798274e-16,1,1,1
24.46445,312.30746,1.9014144e-10,34.401002,1.6960616e-15,1,1,1
24.5254,43.801514,2.6667575e-11,17.87338,2.3787477e-16,1,1,1
24.54545,154.10493,9.3823354e-11,27.184154,8.3690431e-16,1,1,1
24.56005,123.30346,7.5070562e-11,25.236865,6.6962941e-16,1,1,1
24.5614,127.20238,7.7444336e-11,25.50011,6.9080348e-16,1,1,1
24.56395,176.90286,1.0770336e-10,28.463519,9.60714e-16,1,1,1
24.59145,154.10495,9.3823363e-11,27.184155,8.369044e-16,1,1,1
24.62645,244.90315,1.4910382e-10,31.723062,1.3300061e-15,1,1,1
24.663,60.80154,3.7017662e-11,19.938011,3.3019755e-16,1,1,1
24.6842,39.801502,2.4232257e-11,17.311849,2.1615173e-16,1,1,1
24.69275,241.90317,1.4727735e-10,31.592997,1.313714e-15,1,1,1
24.7044,83.404465,5.0778949e-11,22.153384,4.5294822e-16,1,1,1
24.70725,91.704124,5.5832012e-11,22.865108,4.9802154e-16,1,1,1
24.70965,543.70599,3.3102327e-10,41.383925,2.9527276e-15,1,1,1
24.73405,120.30344,7.324407e-11,25.030508,6.533371e-16,1,1,1
24.75975,120.10489,7.3123184e-11,25.01673,6.522588e-16,1,1,1
24.82225,116.90276,7.1173636e-11,24.792399,6.3486884e-16,1,1,1
24.8433,107.80522,6.5634806e-11,24.131829,5.8546247e-16,1,1,1
24.8936,193.20259,1.1762709e-10,29.312169,1.0492336e-15,1,1,1
24.8973,161.20253,9.8144566e-11,27.595245,8.7544953e-16,1,1,1
24.9296,143.60312,8.7429557e-11,26.552063,7.7987165e-16,1,1,1
24.9461,170.60323,1.0386797e-10,28.121559,9.2650229e-16,1,1,1
24.95095,102.30341,6.2285152e-11,23.71412,5.5558356e-16,1,1,1
24.95425,41.501869,2.5267488e-11,17.554947,2.2538599e-16,1,1,1
24.9747,117.40452,7.1479123e-11,24.82782,6.3759378e-16,1,1,1
24.98785,142.1049,8.6517403e-11,26.4594,7.7173523e-16,1,1,1
24.99795,489.70581,2.9814646e-10,39.96582,2.6594665e-15,1,1,1
25.0083,65.003723,3.9576068e-11,20.387144,3.5301852e-16,1,1,1
25.0122,55.801533,3.3973519e-11,19.375772,3.0304379e-16,1,1,1
25.0255,273.00433,1.662126e-10,32.892748,1.4826164e-15,1,1,1
25.0285,253.60696,1.5440295e-10,32.094506,1.3772743e-15,1,1,1
25.11505,63.5019,3.8661716e-11,20.228913,3.4486251e-16,1,1,1
25.1304,44.801514,2.7276403e-11,18.008376,2.4330551e-16,1,1,1
25.15785,95.303398,5.8023349e-11,23.16042,5.1756827e-16,1,1,1
25.1632,85.60302,5.211749e-11,22.346354,4.6488801e-16,1,1,1
25.1802,165.80531,1.0094687e-10,27.855425,9.0044606e-16,1,1,1
25.1864,85.003746,5.1752636e-11,22.294086,4.6163351e-16,1,1,1
25.1956,38.801502,2.362343e-11,17.165633,2.1072099e-16,1,1,1
25.20795,156.70424,9.5405882e-11,27.336142,8.5102047e-16,1,1,1
25.22455,64.902634,3.9514521e-11,20.37657,3.5246953e-16,1,1,1
25.2395,112.20236,6.8311907e-11,24.455562,6.0934221e-16,1,1,1
25.24335,119.90273,7.3000101e-11,25.002686,6.511609e-16,1,1,1
25.37285,135.90276,8.2741363e-11,26.068721,7.3805296e-16,1,1,1
25.39955,84.501938,5.1447121e-11,22.250129,4.5890832e-16,1,1,1
25.4039,225.00407,1.3698871e-10,30.839484,1.2219393e-15,1,1,1
25.4107,269.60367,1.6414218e-10,32.755601,1.4641483e-15,1,1,1
25.4295,87.003754,5.2970296e-11,22.467581,4.7249504e-16,1,1,1
25.4345,71.202278,4.334992e-11,21.015591,3.8668128e-16,1,1,1
25.4652,90.603027,5.5161633e-11,22.773225,4.9204177e-16,1,1,1
25.47135,56.902615,3.4643888e-11,19.502385,3.0902348e-16,1,1,1
25.489,215.00404,1.3090042e-10,30.375669,1.1676317e-15,1,1,1
25.4969,89.60302,5.4552801e-11,22.689131,4.8661098e-16,1,1,1
25.50955,52.902611,3.2208575e-11,19.034261,2.8730049e-16,1,1,1
25.5118,91.003754,5.5405606e-11,22.806751,4.9421801e-16,1,1,1
25.5458,104.00378,6.3320385e-11,23.844782,5.6481784e-16,1,1,1
25.5618,269.20636,1.6390029e-10,32.739503,1.4619906e-15,1,1,1
25.6161,62.202263,3.7870461e-11,20.089958,3.3780451e-16,1,1,1
25.6293,130.40454,7.9393897e-11,25.712317,7.0819356e-16,1,1,1
25.6557,57.202259,3.482632e-11,19.536557,3.1065078e-16,1,1,1
25.6825,92.805206,5.6502381e-11,22.956258,5.0400124e-16,1,1,1
25.69405,112.30344,6.8373443e-11,24.462903,6.0989111e-16,1,1,1
25.7286,329.2066,2.004301e-10,35.010622,1.7878365e-15,1,1,1
25.73995,152.10495,9.2605707e-11,27.066042,8.2604291e-16,1,1,1
25.746,94.603043,5.7596953e-11,23.103548,5.1376482e-16,1,1,1
25.75515,111.1049,6.7643744e-11,24.375567,6.0338219e-16,1,1,1
25.7667,230.60344,1.4039776e-10,31.093211,1.252348e-15,1,1,1
25.7956,87.60302,5.3335145e-11,22.519047,4.757495e-16,1,1,1
25.80395,110.50203,6.7276697e-11,24.331398,6.0010814e-16,1,1,1
25.8116,82.60302,5.0291007e-11,22.082197,4.4859578e-16,1,1,1
25.81465,43.501877,2.6485148e-11,17.83253,2.3624752e-16,1,1,1
25.8338,56.202251,3.4217488e-11,19.422042,3.0521999e-16,1,1,1
25.8469,90.404495,5.5040761e-11,22.75658,4.9096359e-16,1,1,1
25.8519,138.00386,8.4020574e-11,26.202379,7.4946352e-16,1,1,1
25.8777,129.20239,7.8661996e-11,25.633062,7.01665e-16,1,1,1
25.9046,63.202271,3.8479293e-11,20.197047,3.432353e-16,1,1,1
25.9174,76.202286,4.6394063e-11,21.496428,4.1383504e-16,1,1,1
25.94435,1304.9061,7.94463e-10,55.407693,7.08661e-15,1,1,1
26.1527,74.202286,4.5176407e-11,21.306694,4.0297355e-16,1,1,1
26.22725,187.70432,1.1427959e-10,29.031428,1.0193739e-15,1,1,1
26.3031,213.60342,1.3004768e-10,30.309566,1.1600253e-15,1,1,1
26.3238,125.20241,7.6226695e-11,25.365759,6.7994212e-16,1,1,1
26.33155,378.50647,2.3044523e-10,36.677642,2.0555714e-15,1,1,1
26.37125,106.5056,6.484356e-11,24.034465,5.7840455e-16,1,1,1
26.5126,54.202255,3.2999835e-11,19.188871,2.9435852e-16,1,1,1
26.65685,103.30341,6.289398e-11,23.791137,5.610143e-16,1,1,1
26.7101,153.60316,9.3517862e-11,27.154618,8.3417933e-16,1,1,1
26.7228,155.00391,9.4370672e-11,27.236911,8.417864e-16,1,1,1
26.7799,961.27368,5.8525005e-10,50.041002,5.2204304e-15,1,1,1
26.80815,64.902626,3.9514517e-11,20.376569,3.5246949e-16,1,1,1
26.8278,114.80525,6.9896618e-11,24.643226,6.2347783e-16,1,1,1
26.83125,99.104874,6.0337793e-11,23.464356,5.3821311e-16,1,1,1
26.86515,170.10857,1.0356681e-10,28.094353,9.2381593e-16,1,1,1
26.90575,94.902672,5.7779376e-11,23.127914,5.1539203e-16,1,1,1
26.96035,69.902634,4.255866e-11,20.88694,3.7962325e-16,1,1,1
27.04635,111.30342,6.7764606e-11,24.390076,6.0446029e-16,1,1,1
27.0686,109.60307,6.6729387e-11,24.265238,5.9522614e-16,1,1,1
27.07305,72.501923,4.4141179e-11,21.142686,3.9373932e-16,1,1,1
27.0887,152.00389,9.254418e-11,27.060047,8.2549409e-16,1,1,1
27.102,78.404465,4.773481e-11,21.701541,4.2579451e-16,1,1,1
27.10945,67.902634,4.1341005e-11,20.685809,3.6876176e-16,1,1,1
27.12195,67.501907,4.1097031e-11,20.645037,3.6658552e-16,1,1,1
27.13665,709.70709,4.3208934e-10,45.227581,3.8542369e-15,1,1,1
27.1768,94.202316,5.735298e-11,23.070881,5.1158858e-16,1,1,1
27.2213,56.202251,3.4217488e-11,19.422042,3.0521999e-16,1,1,1
27.2228,129.40454,7.878507e-11,25.646424,7.0276282e-16,1,1,1
27.24065,70.902649,4.3167497e-11,20.986071,3.8505407e-16,1,1,1
27.25025,456.50674,2.7793395e-10,39.041459,2.4791709e-15,1,1,1
27.25245,103.90269,6.3258839e-11,23.837054,5.6426884e-16,1,1,1
27.2623,79.003754,4.8099674e-11,21.756693,4.2904909e-16,1,1,1
27.278,97.603058,5.9423446e-11,23.345228,5.3005714e-16,1,1,1
27.32185,154.30353,9.3944263e-11,27.195826,8.3798282e-16,1,1,1
27.366,118.00381,7.1843987e-11,24.869992,6.4084836e-16,1,1,1
27.4693,97.603043,5.9423436e-11,23.345227,5.3005705e-16,1,1,1
27.518,96.805206,5.8937692e-11,23.281442,5.2572421e-16,1,1,1
27.5491,45.801525,2.7885237e-11,18.141379,2.4873632e-16,1,1,1
27.57,255.00421,1.5525363e-10,32.15334,1.3848624e-15,1,1,1
27.57745,96.303429,5.8632195e-11,23.241147,5.2299918e-16,1,1,1
27.58205,49.501881,3.0138116e-11,18.617336,2.68832e-16,1,1,1
27.58965,159.90639,9.7355439e-11,27.521087,8.6841051e-16,1,1,1
27.6266,104.20234,6.3441271e-11,23.859947,5.6589614e-16,1,1,1
27.6587,72.202278,4.3958747e-11,21.113518,3.9211203e-16,1,1,1
27.6923,109.60307,6.6729387e-11,24.265238,5.9522614e-16,1,1,1
27.71375,100.90267,6.1432342e-11,23.605391,5.4797649e-16,1,1,1
27.7575,119.40453,7.2696783e-11,24.968009,6.4845531e-16,1,1,1
27.8679,98.603058,6.0032273e-11,23.424686,5.3548788e-16,1,1,1
27.87355,394.90405,2.4042853e-10,37.19982,2.1446225e-15,1,1,1
27.8879,67.202271,4.0914604e-11,20.614444,3.6495827e-16,1,1,1
27.9152,61.202271,3.7261638e-11,19.981718,3.3237381e-16,1,1,1
27.99415,109.90273,6.6911829e-11,24.287332,5.9685351e-16,1,1,1
28.00815,73.501938,4.4750016e-11,21.239449,3.9917014e-16,1,1,1
28.01265,81.303383,4.9499752e-11,21.965774,4.4153779e-16,1,1,1
28.0349,81.60302,4.9682179e-11,21.992725,4.4316504e-16,1,1,1
28.03905,45.501877,2.7702803e-11,18.10173,2.47109e-16,1,1,1
28.08495,290.70471,1.7698908e-10,33.588788,1.5787426e-15,1,1,1
28.0861,107.00378,6.5146864e-11,24.07188,5.8111002e-16,1,1,1
28.1062,148.20247,9.0229769e-11,26.832561,8.0484954e-16,1,1,1
28.13905,114.30347,6.9591117e-11,24.607271,6.2075277e-16,1,1,1
28.1552,176.60326,1.0752096e-10,28.447441,9.5908692e-16,1,1,1
28.16175,288.30743,1.7552955e-10,33.496204,1.5657236e-15,1,1,1
28.1762,85.603035,5.2117499e-11,22.346355,4.6488809e-16,1,1,1
28.20625,164.30357,1.0003257e-10,27.771072,8.922905e-16,1,1,1
28.2077,86.805199,5.284941e-11,22.450476,4.7141674e-16,1,1,1
28.2201,147.20599,8.9623087e-11,26.772287,7.9943794e-16,1,1,1
28.2363,60.202259,3.6652803e-11,19.87229,3.26943e-16,1,1,1
28.29005,176.30359,1.0733851e-10,28.431342,9.574595e-16,1,1,1
28.2923,100.60304,6.1249919e-11,23.582003,5.4634928e-16,1,1,1
28.3571,52.801529,3.2147034e-11,19.02213,2.8675154e-16,1,1,1
28.4559,79.603012,4.8464519e-11,21.811564,4.3230351e-16,1,1,1
28.48305,55.501896,3.3791092e-11,19.341029,3.0141654e-16,1,1,1
28.4934,716.0072,4.3592502e-10,45.361016,3.8884512e-15,1,1,1
28.53545,436.90723,2.6600122e-10,38.474536,2.3727309e-15,1,1,1
28.56885,113.10487,6.8861381e-11,24.520957,6.1424351e-16,1,1,1
28.5816,101.4045,6.1737866e-11,23.644459,5.5070177e-16,1,1,1
28.60765,107.70415,6.5573269e-11,24.124285,5.8491356e-16,1,1,1
28.6455,86.404472,5.2605437e-11,22.415876,4.6924049e-16,1,1,1
28.65065,62.704082,3.8175983e-11,20.143839,3.4052976e-16,1,1,1
28.66185,93.902679,5.7170553e-11,23.046393,5.0996133e-16,1,1,1
28.6724,121.0038,7.3670465e-11,25.078986,6.5714055e-16,1,1,1
28.67725,92.505562,5.6319949e-11,22.931524,5.0237394e-16,1,1,1
28.67875,86.902679,5.2908759e-11,22.458877,4.7194613e-16,1,1,1
28.7081,267.0043,1.6255962e-10,32.649991,1.4500318e-15,1,1,1
28.72025,134.90637,8.2134737e-11,26.004857,7.3264185e-16,1,1,1
28.7488,40.80151,2.484109e-11,17.455638,2.2158252e-16,1,1,1
28.7744,288.00433,1.7534502e-10,33.484461,1.5640776e-15,1,1,1
28.79285,93.104836,5.6684803e-11,22.980936,5.0562845e-16,1,1,1
28.79775,81.303383,4.9499752e-11,21.965774,4.4153779e-16,1,1,1
28.86595,71.501923,4.3532351e-11,21.04503,3.8830857e-16,1,1,1
28.943,688.4104,4.1912332e-10,44.770587,3.73858e-15,1,1,1
28.94805,392.10583,2.387249e-10,37.111748,2.1294261e-15,1,1,1
28.9938,61.202263,3.7261633e-11,19.981717,3.3237377e-16,1,1,1
29.0307,231.60345,1.410066e-10,31.138091,1.2577789e-15,1,1,1
29.07435,71.303375,4.341147e-11,21.025533,3.8723031e-16,1,1,1
29.09845,59.902622,3.6470376e-11,19.839265,3.2531575e-16,1,1,1
29.1409,116.60309,7.0991191e-11,24.771197,6.3324142e-16,1,1,1
29.21195,137.50562,8.3717228e-11,26.170807,7.4675767e-16,1,1,1
29.24485,133.90277,8.1523717e-11,25.940211,7.2719155e-16,1,1,1
29.2507,75.202293,4.578524e-11,21.401983,4.0840434e-16,1,1,1
29.2572,132.40454,8.0611553e-11,25.8431,7.1905505e-16,1,1,1
29.2625,255.0043,1.5525368e-10,32.153344,1.3848629e-15,1,1,1
29.2953,44.801514,2.7276403e-11,18.008376,2.4330551e-16,1,1,1
29.32445,164.30362,1.000326e-10,27.771075,8.9229075e-16,1,1,1
29.32765,81.501945,4.9620642e-11,21.983642,4.4261613e-16,1,1,1
29.3306,105.20234,6.4050099e-11,23.936029,5.7132688e-16,1,1,1
29.34485,33.501865,2.0396864e-11,16.345566,1.8194003e-16,1,1,1
29.37525,551.70599,3.3589389e-10,41.58591,2.9961735e-15,1,1,1
29.3773,31.801495,1.9361631e-11,16.064214,1.7270575e-16,1,1,1
29.4167,191.00398,1.1628852e-10,29.200556,1.0372936e-15,1,1,1
29.4302,132.60313,8.0732462e-11,25.856014,7.2013356e-16,1,1,1
29.50355,96.902679,5.8997036e-11,23.289254,5.2625356e-16,1,1,1
29.5601,104.60306,6.368524e-11,23.890493,5.6807234e-16,1,1,1
29.5625,71.602997,4.3593888e-11,21.054942,3.8885748e-16,1,1,1
29.62995,142.70419,8.6882266e-11,26.496543,7.7498982e-16,1,1,1
29.6311,118.20236,7.1964873e-11,24.883933,6.4192666e-16,1,1,1
29.6601,82.202301,5.0047038e-11,22.046431,4.4641958e-16,1,1,1
29.66835,36.501869,2.2223349e-11,16.819588,1.9823228e-16,1,1,1
29.75625,204.10506,1.2426481e-10,29.853475,1.1084421e-15,1,1,1
29.78445,111.30344,6.7764616e-11,24.390077,6.0446037e-16,1,1,1
29.8127,147.40457,8.9743987e-11,26.78432,8.0051636e-16,1,1,1
29.8309,664.20789,4.0438816e-10,44.239647,3.6071424e-15,1,1,1
29.85025,55.902615,3.4035061e-11,19.387465,3.0359274e-16,1,1,1
29.90535,180.50572,1.0989688e-10,28.655455,9.8028021e-16,1,1,1
29.93495,233.30373,1.4204177e-10,31.214104,1.2670126e-15,1,1,1
29.9596,103.00378,6.2711557e-11,23.768113,5.5938709e-16,1,1,1
29.9705,245.6035,1.4953022e-10,31.753273,1.3338095e-15,1,1,1
29.97285,197.90295,1.204888e-10,29.547976,1.0747601e-15,1,1,1
30.0149,80.60302,4.9073351e-11,21.90252,4.3773429e-16,1,1,1
30.1148,131.00383,7.9758761e-11,25.751645,7.1144815e-16,1,1,1
30.118,99.603043,6.0641092e-11,23.503607,5.4091854e-16,1,1,1
30.1363,148.00386,9.0108851e-11,26.820569,8.0377095e-16,1,1,1
30.15985,100.30341,6.1067492e-11,23.558567,5.4472203e-16,1,1,1
30.18925,63.303349,3.8540832e-11,20.207808,3.4378422e-16,1,1,1
30.2026,57.80154,3.5191179e-11,19.604546,3.1390532e-16,1,1,1
30.2475,95.603035,5.8205776e-11,23.184667,5.1919552e-16,1,1,1
30.2518,82.603012,5.0291002e-11,22.082197,4.4859574e-16,1,1,1
30.2842,55.202251,3.360866e-11,19.30616,2.9978925e-16,1,1,1
30.3132,160.40819,9.7660949e-11,27.549845,8.7113566e-16,1,1,1
30.3999,26.400766,1.6073518e-11,15.097875,1.4337578e-16,1,1,1
30.4027,89.801605,5.4673705e-11,22.70588,4.8768945e-16,1,1,1
30.42935,138.3035,8.4203001e-11,26.221329,7.5109077e-16,1,1,1
30.44195,65.5019,3.9879371e-11,20.439092,3.5572399e-16,1,1,1
30.45635,79.501938,4.8402982e-11,21.802329,4.317546e-16,1,1,1
30.47505,85.303383,5.1935063e-11,22.32025,4.6326076e-16,1,1,1
30.58175,134.30348,8.1767681e-11,25.966061,7.2936771e-16,1,1,1
30.6148,183.20607,1.1154093e-10,28.797642,9.949451e-16,1,1,1
30.6663,74.202286,4.5176407e-11,21.306694,4.0297355e-16,1,1,1
30.71005,83.902664,5.1082266e-11,22.197406,4.5565382e-16,1,1,1
30.71275,90.501945,5.5100092e-11,22.764753,4.9149282e-16,1,1,1
30.77735,72.902641,4.4385148e-11,21.181566,3.9591552e-16,1,1,1
30.80665,135.50562,8.2499573e-11,26.043304,7.3589619e-16,1,1,1
