X value [cm⁻¹],IR Spectrum 1/O-PTIR (mV) [],out 1/O-PTIR (mV) [],out2/O-PTIR (mV) [],IR Spectrum 6/O-PTIR (mV) [],IR Spectrum 7/O-PTIR (mV) [],IR Spectrum 8/O-PTIR (mV) [],out4/O-PTIR (mV) [],out5/O-PTIR (mV) [],IR Spectrum 16/O-PTIR (mV) []
1537,76.7094116210938,265.332672119141,152.160934448242,59.9699478149414,26.2001247406006,14.2598752975464,93.5451202392578,159.227203369141,23.9786987304688
1539,74.6108703613281,277.062927246094,149.83674621582,61.4195594787598,24.862979888916,13.8978204727173,98.3988800048828,162.59375,25.8892784118652
1541,77.1422271728516,291.038177490234,153.093322753906,66.064582824707,28.3597679138184,14.2247877120972,109.701522827148,171.324935913086,31.1803703308105
1543,84.626350402832,300.569488525391,154.74267578125,68.3214797973633,30.2340869903564,15.2681407928467,114.336250305176,182.146148681641,32.756778717041
1545,92.9151458740234,303.224212646484,158.405624389648,69.5578002929688,30.9921531677246,16.6770534515381,115.43968963623,189.856292724609,31.5832786560059
1547,99.1140365600586,309.903625488281,162.622817993164,68.1804733276367,31.7549209594727,16.865894317627,120.268028259277,190.733596801758,28.5878162384033
1549,102.783241271973,309.803588867188,161.125823974609,68.0950698852539,32.9739837646484,17.090425491333,123.138893127441,194.124496459961,28.8299694061279
1551,108.166343688965,305.833129882813,158.32209777832,68.9409790039063,33.2866744995117,16.8709297180176,124.01634979248,195.941696166992,28.4096927642822
1553,107.677200317383,311.000244140625,154.545639038086,69.1030578613281,33.3334808349609,17.0366458892822,129.914810180664,195.299575805664,30.3178424835205
1555,107.956581115723,310.567596435547,150.821548461914,70.2818832397461,32.8684120178223,17.613073348999,133.368011474609,197.726989746094,32.0521469116211
1557,104.82731628418,309.255981445313,149.720428466797,68.0764999389648,32.353084564209,17.9705944061279,135.389312744141,197.609573364258,33.4845161437988
1559,102.034973144531,310.207550048828,149.099014282227,69.8400039672852,33.062126159668,19.4231719970703,145.419921875,203.017013549805,38.8928260803223
1561,113.28963470459,300.3544921875,148.106460571289,74.3666229248047,32.8445587158203,20.1163272857666,140.655166625977,204.353485107422,33.3865127563477
1563,116.518539428711,299.888397216797,145.891647338867,73.9046630859375,32.456356048584,19.6210536956787,139.292327880859,203.544204711914,30.7265110015869
1565,118.489151000977,298.122619628906,140.037475585938,76.6928558349609,31.2909851074219,20.2218856811523,138.828918457031,202.644104003906,30.6444835662842
1567,118.528060913086,294.220947265625,138.303314208984,75.2749938964844,30.9960479736328,21.1958560943604,140.681304931641,201.405960083008,30.0071964263916
1569,116.511123657227,301.011871337891,133.479034423828,74.4753570556641,31.4257583618164,20.488525390625,144.68635559082,204.017776489258,31.9986553192139
1571,119.914054870605,301.210021972656,126.190116882324,82.0212173461914,30.6705303192139,20.7982444763184,139.297607421875,203.877319335938,28.2291374206543
1573,121.965476989746,301.422546386719,121.992683410645,84.3876647949219,30.1321640014648,21.5272426605225,141.682144165039,203.430603027344,26.1189002990723
1575,117.513893127441,302.966552734375,119.080596923828,73.8335266113281,30.7006759643555,22.130199432373,144.836288452148,204.527038574219,29.2952728271484
1577,117.99584197998,301.942810058594,116.376777648926,56.9018745422363,30.2914371490479,23.0728626251221,143.107864379883,204.047561645508,27.8130798339844
1579,122.981010437012,301.132965087891,112.725341796875,55.6497955322266,28.656831741333,24.0168476104736,141.989807128906,202.172790527344,23.0756034851074
1581,124.831665039063,299.584625244141,112.780052185059,73.700813293457,27.9357089996338,23.6998500823975,136.238159179688,201.180587768555,20.9743671417236
1583,124.523536682129,298.765838623047,113.918212890625,87.9664154052734,27.3445911407471,23.7796249389648,134.211853027344,200.772369384766,18.9503173828125
1585,125.466079711914,299.651062011719,112.307655334473,79.473274230957,27.1429443359375,24.7489757537842,134.186172485352,199.848205566406,17.3948345184326
1587,125.953239440918,298.462066650391,113.367820739746,69.2163772583008,27.2993621826172,25.4340953826904,131.490753173828,198.092483520508,16.2809276580811
1589,124.128150939941,297.592681884766,113.329109191895,70.517936706543,27.0969886779785,25.0076103210449,135.499969482422,195.714233398438,16.5889205932617
1591,122.255386352539,296.07080078125,113.334526062012,76.5065612792969,26.844856262207,24.5622119903564,134.716033935547,192.994323730469,17.0074024200439
1593,122.30721282959,293.585571289063,112.942504882813,76.0215606689453,27.3392219543457,23.8883533477783,129.444152832031,189.600616455078,17.3202037811279
1595,120.867538452148,291.881103515625,112.431137084961,70.34033203125,27.3621368408203,23.3401565551758,133.397003173828,186.47297668457,17.0275707244873
1597,118.508041381836,287.27490234375,111.324195861816,66.716423034668,26.3351821899414,23.6194705963135,129.175384521484,181.352935791016,16.4877490997314
1599,116.093116760254,285.241516113281,109.28125,65.2886962890625,26.0782375335693,23.2909812927246,122.015289306641,176.258041381836,16.9208793640137
1601,113.087509155273,283.785888671875,106.352569580078,66.0793228149414,26.3193016052246,22.6242027282715,125.276321411133,172.539413452148,16.9633026123047
1603,111.344078063965,280.645782470703,104.648361206055,64.4793014526367,26.1213130950928,22.7478008270264,123.805946350098,168.609893798828,16.9765300750732
1605,107.670013427734,278.634948730469,104.429153442383,57.9491500854492,26.2955532073975,22.1308345794678,120.918098449707,162.963073730469,17.2929363250732
1607,103.021484375,274.169647216797,102.475379943848,50.4376487731934,26.4362030029297,20.9330596923828,122.993713378906,157.552520751953,18.210750579834
1609,99.730110168457,269.057220458984,101.148101806641,49.6776924133301,26.0929050445557,20.5079708099365,117.411590576172,152.278823852539,18.332389831543
1611,98.0677185058594,262.556335449219,99.6540069580078,51.5847053527832,25.638671875,20.1861782073975,112.180419921875,146.777038574219,17.3595085144043
1613,95.3570327758789,251.719451904297,98.9885177612305,48.0456771850586,25.4424819946289,18.9970989227295,109.952674865723,141.214889526367,16.760181427002
1615,90.8999557495117,246.363800048828,96.9844436645508,41.1343650817871,25.7281856536865,17.9097194671631,109.33317565918,137.723022460938,18.4034214019775
1617,86.60986328125,236.672927856445,91.8549270629883,38.1839447021484,27.1353778839111,17.4898242950439,106.854194641113,133.646881103516,19.7106418609619
1619,85.7067565917969,223.320053100586,88.3142776489258,38.8285942077637,26.3836784362793,16.8100452423096,100.378311157227,127.988349914551,17.179744720459
1621,83.1144638061523,217.607727050781,84.5566253662109,36.6761016845703,26.460865020752,16.4272994995117,98.2685089111328,125.182861328125,16.4492149353027
1623,79.6716766357422,204.390365600586,79.7072143554688,31.1851940155029,26.3197059631348,16.7268505096436,95.6371307373047,122.287055969238,16.6822032928467
1625,77.9972763061523,193.166748046875,76.0479354858398,29.1376934051514,25.0573558807373,16.1303958892822,90.5316314697266,118.094589233398,14.2610816955566
1627,76.6482772827148,184.703002929688,73.0307388305664,28.5198421478271,24.604944229126,15.0537691116333,87.3140335083008,116.415550231934,12.8146257400513
1629,75.2739028930664,172.853576660156,72.1213455200195,26.7652111053467,23.434253692627,14.9559135437012,82.05322265625,112.902618408203,9.93590068817139
1631,74.1715850830078,167.509902954102,70.3947982788086,25.7348384857178,22.2789554595947,14.5823421478271,82.2786026000977,109.752304077148,7.50812101364136
1633,71.9214096069336,164.121017456055,69.4905014038086,23.9889106750488,22.0520286560059,13.9737529754639,80.7608337402344,108.076210021973,6.60715007781982
1635,67.2575378417969,163.772201538086,69.3186492919922,26.4229030609131,22.352144241333,14.0164403915405,81.2556762695313,106.323890686035,7.54414319992065
1637,65.8908386230469,159.151901245117,68.6162261962891,26.2232341766357,20.9493446350098,13.1573753356934,83.0073623657227,105.05738067627,6.7584924697876
1639,66.6643447875977,153.339706420898,71.8295211791992,24.3296775817871,19.4316272735596,12.8941669464111,80.87548828125,102.877479553223,4.44096899032593
1641,66.4811859130859,153.278137207031,73.5608139038086,25.64089012146,18.9037647247314,12.4965372085571,79.9712142944336,101.66104888916,3.34578204154968
1643,65.7926025390625,154.94255065918,74.8771057128906,24.3354377746582,18.8542499542236,11.4602832794189,76.3058471679688,102.221656799316,2.54803586006165
1645,64.0233001708984,155.736923217773,74.7860717773438,23.2309455871582,19.7991485595703,10.7835454940796,75.5604553222656,104.041679382324,4.07355833053589
1647,62.0496063232422,159.178604125977,73.9754867553711,25.8158798217773,20.2924823760986,11.8518371582031,80.0117797851563,106.148338317871,5.3961033821106
1649,62.43115234375,155.502548217773,76.9699630737305,23.5887298583984,19.8028259277344,11.161566734314,76.3552703857422,104.063484191895,3.38503479957581
1651,62.1987953186035,154.54801940918,77.3762664794922,23.4125156402588,19.6241893768311,10.3409214019775,73.0773468017578,103.010856628418,2.82177591323853
1653,60.6685981750488,156.582366943359,79.1365127563477,27.1400661468506,20.1372089385986,11.7282047271729,78.8125839233398,107.505485534668,6.0532865524292
1655,62.688362121582,151.854049682617,82.4630126953125,24.8769111633301,19.1876068115234,12.4534721374512,78.0388946533203,109.182060241699,4.77722549438477
1657,63.5408248901367,153.902542114258,82.1269760131836,28.7591953277588,18.2741947174072,11.6407260894775,71.4953994750977,109.782867431641,2.33398938179016
1659,64.5162353515625,150.759872436523,84.1821594238281,30.252613067627,18.162425994873,11.7343482971191,67.2792892456055,110.381187438965,1.46350276470184
1661,65.1183013916016,146.562362670898,85.0204315185547,26.8646678924561,18.6930103302002,12.0309400558472,68.4916381835938,111.842681884766,2.50427341461182
1663,65.9162902832031,147.308059692383,85.1989212036133,26.8002033233643,18.7145824432373,12.287802696228,70.046760559082,114.376731872559,2.62647318840027
1665,66.8948135375977,144.357330322266,86.160041809082,29.5369777679443,18.3222904205322,11.8497705459595,64.6665573120117,114.217018127441,1.51715695858002
1667,65.8238372802734,143.50617980957,84.2025451660156,28.1499176025391,18.6884822845459,11.5155687332153,63.2075042724609,114.086334228516,2.58990812301636
1669,64.3982086181641,143.324478149414,82.2529907226563,23.6286277770996,19.4224147796631,10.8157987594604,66.63037109375,113.846855163574,5.85371065139771
1671,65.5543823242188,142.592895507813,79.9276123046875,24.1090869903564,19.6323432922363,10.9564819335938,64.5759582519531,112.331481933594,6.58270215988159
1673,65.419792175293,142.975006103516,79.0438079833984,26.8562622070313,19.4608383178711,10.8586006164551,61.7074356079102,109.128593444824,5.71410369873047
1675,66.2322540283203,143.177124023438,75.4033432006836,25.3910999298096,19.6588115692139,10.0598106384277,61.703800201416,106.799194335938,6.50625085830688
1677,67.5685501098633,141.187545776367,71.7381057739258,26.7152557373047,18.8182430267334,9.86800384521484,59.44189453125,103.712303161621,6.2739429473877
1679,65.5249557495117,141.891448974609,68.3553695678711,26.5171089172363,18.8418769836426,9.65727806091309,59.1706237792969,100.747619628906,6.37644577026367
1681,63.3320007324219,140.225952148438,64.0480499267578,25.8737926483154,19.1543731689453,9.26065349578857,55.3398818969727,97.0374603271484,6.68612861633301
1683,59.2522277832031,138.516708374023,59.0248603820801,21.8391170501709,19.2431945800781,9.24259471893311,57.3311500549316,95.2719650268555,8.91389751434326
1685,58.4786911010742,137.581848144531,50.8524169921875,21.8416290283203,19.9753093719482,10.0048503875732,65.778190612793,93.3177032470703,9.95866203308105
1687,57.762264251709,135.56591796875,46.4028663635254,21.7344989776611,19.5482578277588,9.51885795593262,60.8874168395996,89.6244659423828,9.3933162689209
1689,55.6495399475098,134.829498291016,42.9951286315918,20.7497749328613,19.0321769714355,8.83114433288574,58.4585037231445,87.3546905517578,8.71855545043945
1691,55.0546035766602,132.403060913086,40.2045631408691,20.8995361328125,18.2960739135742,9.0009593963623,59.221794128418,85.131103515625,8.18476676940918
1693,53.8788223266602,130.185180664063,37.9135131835938,19.6165962219238,18.0232791900635,8.9923210144043,58.7298240661621,82.9644393920898,8.76171779632568
1695,50.4878044128418,130.35107421875,34.9763946533203,16.2008686065674,18.3350315093994,8.75232601165771,60.7642135620117,82.8127059936523,11.0405492782593
1697,47.9167633056641,130.808441162109,32.5880813598633,17.83669090271,18.4506587982178,8.92428112030029,63.0473289489746,83.305419921875,13.2760915756226
1699,46.4137001037598,130.860870361328,32.1284332275391,17.4669551849365,18.3034992218018,7.87684965133667,67.2223510742188,84.0304641723633,14.4699478149414
1701,47.210090637207,131.705368041992,31.1793155670166,16.3209400177002,18.6941146850586,8.07164287567139,73.5054168701172,86.4789428710938,14.7518272399902
1703,47.3482284545898,133.232559204102,31.0313301086426,16.7283058166504,18.5028171539307,8.69890022277832,73.4523696899414,87.9981918334961,14.4859914779663
1705,48.4096221923828,137.017288208008,30.44065284729,16.8808860778809,18.5975723266602,9.08721256256104,72.5054473876953,89.6691284179688,14.8224239349365
1707,50.3172416687012,139.987640380859,31.4746475219727,17.3848114013672,18.3219356536865,8.76701354980469,71.9852752685547,91.408561706543,14.4364948272705
1709,51.3478126525879,144.318572998047,32.6569442749023,19.0500984191895,18.4441928863525,9.1627082824707,73.4468307495117,92.374382019043,13.9490852355957
1711,52.2390327453613,146.254898071289,33.0140914916992,19.5954437255859,18.6669387817383,9.18610954284668,72.1346588134766,92.298095703125,13.2598428726196
1713,50.3110809326172,147.608123779297,32.5298728942871,17.5977592468262,19.3669757843018,9.24493885040283,70.1237411499023,92.6865234375,13.7776775360107
1715,48.1252288818359,153.520538330078,31.338134765625,15.2020235061646,18.9390621185303,9.18119239807129,71.540153503418,92.9643249511719,14.3731908798218
1717,45.5426406860352,153.190155029297,30.0298233032227,14.7108430862427,17.6535930633545,8.98674297332764,72.1710891723633,91.9253845214844,15.2117767333984
1719,43.7821655273438,145.98193359375,29.6981754302979,13.4212141036987,17.3888092041016,8.54390907287598,70.474739074707,87.8144989013672,14.1920614242554
1721,43.5112457275391,141.224136352539,29.7250137329102,13.7585134506226,17.2710762023926,7.94885158538818,68.6237945556641,84.9452667236328,12.8646049499512
1723,42.7046661376953,131.65234375,28.5906562805176,12.8603668212891,16.9083099365234,7.64445114135742,67.9496765136719,83.3362655639648,12.0437908172607
1725,40.7511405944824,123.687805175781,26.7916393280029,12.2447566986084,16.5515060424805,7.55566167831421,67.6205673217773,81.0080108642578,11.2443761825562
1727,38.592903137207,117.130546569824,25.8530902862549,11.5896272659302,15.720440864563,7.07119035720825,65.9325637817383,77.499641418457,10.4622287750244
1729,36.6402130126953,110.91039276123,24.4824886322021,10.6567010879517,14.871603012085,6.93260097503662,65.7489318847656,75.0664367675781,10.1308431625366
1731,34.3030815124512,106.203903198242,23.4411525726318,8.95115566253662,14.3372402191162,6.88100528717041,66.6778335571289,72.4886932373047,9.89833545684814
1733,32.1187210083008,102.48299407959,21.2775096893311,8.13167762756348,13.3531150817871,6.54395151138306,65.6511993408203,70.2784729003906,10.044207572937
1735,32.235652923584,98.280876159668,19.8038291931152,8.23077487945557,12.1889619827271,6.3044548034668,62.9164047241211,69.5587310791016,10.1312170028687
1737,31.6396903991699,95.3824691772461,19.1221332550049,8.8861083984375,12.2718181610107,5.8049693107605,61.3203086853027,67.1040496826172,9.47859477996826
1739,30.9977359771729,92.9173126220703,17.2776641845703,8.33697891235352,11.6131820678711,5.43507719039917,59.6011810302734,64.8135833740234,9.73230743408203
1741,30.5145606994629,88.6244812011719,15.5815916061401,8.21177864074707,10.4349613189697,5.19815158843994,57.9228630065918,62.0819778442383,9.73737335205078
1743,30.048412322998,85.9307098388672,14.1526174545288,8.14874172210693,9.72451400756836,5.01526689529419,56.0476608276367,60.5456581115723,9.99960708618164
1745,30.0925273895264,84.4538192749023,12.9990253448486,7.03785276412964,9.41557884216309,4.2455940246582,54.324836730957,57.2497863769531,9.72307586669922
1747,29.2420120239258,82.5696792602539,12.2643718719482,6.93258857727051,9.00642204284668,3.57283616065979,53.5247077941895,54.3187446594238,8.34097290039063
1749,27.6029853820801,80.1903076171875,11.1489019393921,9.23331642150879,8.33688926696777,3.53993129730225,52.2163429260254,52.6535568237305,7.90789127349854
1751,26.6379947662354,79.0564270019531,10.0461444854736,9.0951681137085,8.04091453552246,3.82315707206726,53.6461753845215,51.3510322570801,7.97808408737183
1753,26.3867359161377,78.6769866943359,9.78083610534668,9.06149291992188,8.34651565551758,3.85460925102234,51.0394172668457,49.4416389465332,7.45032024383545
1755,25.7526397705078,76.9237518310547,9.46607208251953,8.3617696762085,7.82392168045044,3.61550283432007,49.0102386474609,45.9422340393066,7.2532844543457
1757,25.7046642303467,75.2984619140625,8.33976173400879,7.77417230606079,7.07682132720947,3.16046738624573,48.1306381225586,42.7548027038574,7.56378126144409
1759,25.260612487793,72.6099014282227,6.95919895172119,8.2037525177002,7.24174070358276,2.58713269233704,45.1684951782227,41.2174987792969,7.92405939102173
1761,25.1707534790039,72.2907028198242,6.28556728363037,7.85911083221436,6.91795778274536,2.38064980506897,44.0267601013184,40.6144180297852,7.80956649780273
1763,25.1440391540527,71.3103790283203,6.38700294494629,7.79928588867188,7.70059061050415,2.40022563934326,44.1067924499512,39.7288055419922,7.17030620574951
1765,23.866283416748,70.0072708129883,6.0108847618103,8.04029273986816,7.79417133331299,2.28105521202087,42.2216339111328,39.3935852050781,6.39823770523071
1767,23.0538692474365,70.4497528076172,6.0126805305481,8.26375198364258,7.0846962928772,1.99449968338013,40.2342681884766,38.5610618591309,6.38712406158447
1769,23.381326675415,71.012809753418,5.69558191299438,7.90459823608398,7.12142658233643,2.30941247940063,40.0495414733887,37.4502067565918,6.27228403091431
1771,22.6785011291504,71.3483581542969,4.90562105178833,6.63155698776245,7.07584667205811,2.28561305999756,40.5962066650391,34.5677680969238,6.34625005722046
1773,21.0878314971924,74.1264419555664,5.57384586334229,6.49654054641724,6.96982288360596,2.40029501914978,42.0735359191895,34.5866546630859,5.74442577362061
1775,19.7576484680176,75.3940658569336,5.42798757553101,6.46919822692871,6.92260503768921,2.33255481719971,40.7783355712891,33.327320098877,4.34997463226318
1777,18.9781398773193,74.2169570922852,4.79797124862671,6.87815093994141,6.09641695022583,2.29027128219604,39.3704147338867,31.6885223388672,3.47528743743896
1779,17.9959030151367,70.9352645874023,5.44240188598633,6.47021389007568,5.70793962478638,2.01912808418274,39.8912773132324,29.1675796508789,2.52898120880127
1781,17.0982971191406,65.4199523925781,5.60071229934692,9.34410667419434,6.03556489944458,2.5132839679718,39.7705917358398,27.6709785461426,2.72922277450562
1783,15.470006942749,61.1359329223633,4.59316730499268,9.4962329864502,5.6850414276123,2.05722594261169,39.4159164428711,28.8157730102539,3.06789779663086
1785,14.3884019851685,56.3286628723145,1.75249409675598,9.09623146057129,5.07181596755981,1.92123186588287,39.5746116638184,26.65869140625,3.97295165061951
1787,13.6267795562744,51.1366310119629,1.10435628890991,7.64731645584106,3.82888698577881,1.23686051368713,38.1046600341797,24.8366527557373,3.69195318222046
1789,11.949348449707,47.0689849853516,1.18605303764343,6.52519226074219,2.73562908172607,0.595503211021423,35.5255661010742,23.2701301574707,2.48234438896179
1791,10.3449687957764,40.7178421020508,1.50845170021057,5.74263143539429,2.26600432395935,1.24597871303558,31.3883838653564,19.8918495178223,1.47488975524902
1793,9.15975570678711,35.5447273254395,0.72905832529068,6.9248833656311,1.55076348781586,0.415970593690872,28.7718448638916,18.6361694335938,3.02135467529297
1795,8.6904468536377,32.4799385070801,2.71572494506836,6.38729381561279,0.299139946699142,0.213977977633476,27.4124412536621,19.0006942749023,3.22702097892761
1797,7.71543741226196,30.8844871520996,3.89075374603271,6.17627811431885,0.347728043794632,-0.236085146665573,24.597225189209,18.6572303771973,2.60791206359863
1799,4.43539333343506,26.4020977020264,1.97210586071014,5.59541940689087,0.559686720371246,-1.56072330474854,20.8106994628906,15.9666833877563,2.545893907547
2687,3.70442628860474,22.5191631317139,2.01467132568359,5.01921319961548,0.30312916636467,-1.77950263023376,18.6148376464844,13.3609199523926,1.74949908256531
2689,2.34351921081543,15.2899494171143,2.09391975402832,3.9464373588562,-0.174527317285538,-2.18682384490967,14.5266094207764,8.50953674316406,0.266778558492661
2691,-1.07819592952728,-2.88637971878052,2.29317307472229,1.24916923046112,-1.37549364566803,-3.21094655990601,4.2476167678833,-3.68824243545532,-3.4612090587616
2693,-4.76032972335815,-4.23978853225708,1.41371488571167,3.62854552268982,2.45260572433472,0.0319146141409874,0.622021019458771,3.51321506500244,-0.329073905944824
2695,0.300708591938019,-2.41907835006714,-0.820785105228424,4.73899173736572,4.90807771682739,-1.22396779060364,-1.46503615379333,9.20605278015137,-0.53014087677002
2697,1.339479804039,-5.72744369506836,2.91244292259216,5.01591873168945,4.25577116012573,0.564698934555054,5.11181831359863,10.231803894043,-0.205827996134758
2699,-4.02733469009399,4.03347826004028,0.470050901174545,6.987952709198,0.296849757432938,0.977259397506714,5.80298900604248,15.5012321472168,-0.611292839050293
2701,-1.01053595542908,11.4894618988037,1.30492687225342,5.23580360412598,-2.07433938980103,0.0505804531276226,6.57736968994141,14.9024038314819,-0.741496205329895
2703,-1.25055086612701,13.722071647644,2.85179209709167,5.50393486022949,-1.11686408519745,-0.0185921788215637,10.8808851242065,10.8701753616333,-0.905977606773376
2705,1.92194426059723,6.60047912597656,-0.505163550376892,7.42220544815063,-1.08856523036957,-0.869673252105713,9.4707202911377,8.89818096160889,-1.37968862056732
2707,-1.63639330863953,5.57947444915771,0.0394673720002174,4.19307661056519,-2.06090378761292,-0.872358798980713,12.5136585235596,7.34854316711426,0.0654083043336868
2709,-1.00169444084167,3.66581535339355,0.238609746098518,5.33728122711182,-1.99039709568024,-0.0581534504890442,12.9338283538818,9.13079261779785,-1.9703973531723
2711,0.930357873439789,6.66100978851318,-0.835161328315735,8.37783050537109,-0.185803323984146,0.720628201961517,11.7929925918579,11.6755666732788,-1.76312410831451
2713,1.47422325611115,7.7147216796875,-1.95029318332672,9.21771335601807,-0.824211657047272,-0.428973168134689,11.2188034057617,10.3061857223511,1.08993268013
2715,1.503910779953,5.29041576385498,1.17526805400848,9.39345359802246,-0.905993402004242,-0.113271906971931,10.6209878921509,5.92343235015869,1.66372740268707
2717,2.65266370773315,1.55803036689758,2.49592542648315,7.41258955001831,-0.207961529493332,0.478183269500732,12.4023399353027,5.52902984619141,0.543772757053375
2719,1.75068199634552,4.06037425994873,1.78347623348236,8.89077854156494,0.9586181640625,0.430219143629074,11.8755922317505,7.06104946136475,0.911489188671112
2721,0.62151312828064,4.16631650924683,1.25346231460571,9.46689796447754,-0.500442922115326,0.990120768547058,12.2334461212158,7.15223550796509,0.844910740852356
2723,1.56357145309448,6.36713933944702,0.715951263904572,8.29489803314209,-0.679390132427216,0.431509166955948,12.4866008758545,4.02009201049805,0.983610987663269
2725,1.58104503154755,7.61336612701416,2.43721342086792,7.59012985229492,-1.3713151216507,0.231922343373299,11.632098197937,6.90383529663086,0.989545345306396
2727,0.628890156745911,9.0668306350708,1.7593822479248,8.12939834594727,-0.156442761421204,0.869288146495819,11.9981632232666,8.54945850372314,0.985227346420288
2729,0.194220200181007,6.64725065231323,1.04285037517548,9.8481330871582,-0.678382217884064,0.994515120983124,11.6394853591919,8.30316734313965,0.5584357380867
2731,1.29384517669678,8.83289909362793,1.47649347782135,8.89279174804688,0.332820504903793,0.448138952255249,11.1618146896362,10.1361713409424,0.0837188959121704
2733,1.4658465385437,10.9859533309937,1.93790745735168,8.89926624298096,-0.239892214536667,0.223624706268311,11.9279470443726,10.6736631393433,0.065426230430603
2735,2.83850407600403,7.21215629577637,-0.356157183647156,9.92571258544922,-0.331891149282455,-0.377312481403351,10.4582605361938,9.8218240737915,0.0666062533855438
2737,3.17884969711304,4.21844434738159,0.143940329551697,10.1833047866821,0.96221798658371,1.25010251998901,10.545597076416,9.27127456665039,1.12182998657227
2739,1.00220441818237,6.56744861602783,0.191208094358444,9.42298412322998,1.25582575798035,0.785011947154999,11.0114068984985,8.44440269470215,0.763441503047943
2741,1.21988427639008,5.56842851638794,0.351118177175522,8.4041919708252,0.248155638575554,1.07378172874451,10.9252185821533,9.15707492828369,0.6030233502388
2743,2.0419294834137,6.77626943588257,0.274160027503967,9.19292449951172,0.364272385835648,0.928620934486389,10.1089735031128,11.3921985626221,0.333176970481873
2745,1.48174512386322,8.85816478729248,0.354492396116257,9.16594314575195,0.640334188938141,0.964175462722778,9.38909912109375,11.9892559051514,0.44688019156456
2747,1.24411368370056,8.00549983978271,1.43730556964874,8.10732078552246,0.590890109539032,0.881461024284363,10.0087919235229,10.4701042175293,0.701596260070801
2749,2.07203912734985,6.80163478851318,1.07191205024719,8.71700477600098,0.43438333272934,1.05279338359833,10.8104095458984,9.5850133895874,0.752076745033264
2751,2.20683073997498,7.80356979370117,0.604836046695709,9.37634658813477,-0.106075935065746,1.24039590358734,11.3290576934814,9.41054630279541,0.249030292034149
2753,2.19932985305786,9.05919647216797,-0.145750254392624,9.13065910339355,0.101137943565845,1.66163969039917,11.8562707901001,9.39441299438477,0.157796874642372
2755,3.37520337104797,8.99697875976563,-0.00529223075136542,10.0274209976196,0.508660912513733,2.16296052932739,11.5949678421021,10.4195384979248,0.456385642290115
2757,4.27652072906494,6.3494701385498,0.45320788025856,9.95103454589844,0.57153445482254,2.07270860671997,11.2504711151123,10.4224033355713,0.684382140636444
2759,4.10100507736206,9.30108833312988,0.699152290821075,9.82402896881104,0.624027788639069,1.49144923686981,10.3365125656128,10.5172729492188,0.862295389175415
2761,4.09515571594238,9.66302680969238,0.305559664964676,10.1546611785889,0.626589477062225,1.52711582183838,10.9874324798584,10.8908100128174,1.76689612865448
2763,4.0893931388855,8.37945556640625,0.301378607749939,10.8943939208984,0.429257392883301,1.26734745502472,11.2965621948242,11.8871335983276,2.85240650177002
2765,3.20360422134399,6.84585952758789,1.52313148975372,10.6576337814331,-0.0372440032660961,1.18530893325806,11.8927202224731,11.3238935470581,2.13810539245605
2767,2.69583296775818,7.57018947601318,2.14967393875122,11.473819732666,0.080593928694725,1.61296677589417,12.4406871795654,11.0073404312134,1.55709207057953
2769,3.24665212631226,9.15743255615234,1.16491293907166,12.9146642684937,0.0871443301439285,1.92580771446228,12.1644105911255,12.0743856430054,1.38341188430786
2771,3.43708062171936,9.5318546295166,0.499607980251312,12.3725938796997,0.376914769411087,2.00172233581543,13.5921840667725,11.4849557876587,1.92539763450623
2773,2.23252487182617,9.13431072235107,1.04561340808868,12.6888065338135,0.835501492023468,2.28154754638672,13.828971862793,11.6087379455566,1.42021346092224
2775,2.28018260002136,9.08359146118164,0.73245894908905,12.7041234970093,1.45226585865021,2.32251286506653,13.9944229125977,12.3488960266113,1.42276036739349
2777,3.12547206878662,9.47011852264404,0.844381511211395,12.5806732177734,1.43121075630188,2.46910881996155,13.4671049118042,12.6433115005493,1.66818451881409
2779,3.8551287651062,9.76321601867676,0.338924586772919,12.4005289077759,0.680968046188354,2.08382558822632,13.8120851516724,13.0457077026367,1.59775447845459
2781,3.90796160697937,9.74238395690918,0.158323645591736,12.2781410217285,0.242871209979057,1.41836726665497,15.2736968994141,14.6120958328247,1.99758982658386
2783,3.50688171386719,10.176778793335,0.0367186367511749,12.6995887756348,0.343518316745758,1.59931647777557,14.3331317901611,14.7166385650635,2.12504601478577
2785,3.70683288574219,12.6452751159668,0.413551360368729,12.732494354248,1.51241147518158,1.59773552417755,14.1336212158203,13.9339237213135,1.85532259941101
2787,4.12161874771118,12.1398344039917,1.11412513256073,13.070894241333,1.32737112045288,2.05925559997559,14.5035018920898,13.2899217605591,2.38962888717651
2789,4.18807077407837,11.7249689102173,0.92261791229248,12.7841262817383,1.3564178943634,2.28914141654968,14.568733215332,11.710916519165,3.27504968643188
2791,4.39527797698975,11.8211097717285,1.28097438812256,13.1669073104858,1.06862127780914,2.42405080795288,14.9241600036621,12.3327569961548,3.46283960342407
2793,4.5012845993042,10.8446760177612,1.13675737380981,13.7372255325317,0.724659204483032,2.03505039215088,14.0990791320801,13.1409320831299,3.01522493362427
2795,3.63631725311279,11.1331062316895,0.744199097156525,13.8658542633057,0.789333999156952,2.15560340881348,13.9030780792236,14.1487760543823,2.92198705673218
2797,3.43067049980164,11.7800378799438,1.58157324790955,13.8786315917969,1.36306095123291,2.24171376228333,14.9667139053345,16.0687942504883,3.1338198184967
