X value [cm⁻¹],IR Spectrum 17/O-PTIR (mV) [],IR Spectrum 16/O-PTIR (mV) [],IR Spectrum 15/O-PTIR (mV) [],IR Spectrum 3/O-PTIR (mV) [],IR Spectrum 8/O-PTIR (mV) [],IR Spectrum 10/O-PTIR (mV) [],IR Spectrum 11/O-PTIR (mV) [],IR Spectrum 6/O-PTIR (mV) [],IR Spectrum 4/O-PTIR (mV) []
1661,346.353942871094,535.273071289063,311.0859375,390.643157958984,144.558746337891,191.334625244141,690.190185546875,703.6220703125,226.427673339844
1663,355.310852050781,553.67822265625,337.681030273438,409.699737548828,148.912124633789,201.297470092773,729.513122558594,750.993774414063,237.099395751953
1665,379.589019775391,583.332458496094,361.665283203125,428.415679931641,147.393325805664,188.681503295898,773.901123046875,773.417053222656,250.957778930664
1667,366.728759765625,564.809814453125,334.733306884766,416.731994628906,149.682373046875,167.775238037109,745.321533203125,777.824768066406,242.551727294922
1669,359.429809570313,522.239807128906,305.890625,417.082855224609,155.103881835938,159.219619750977,715.588989257813,812.865112304688,229.973999023438
1671,387.092590332031,555.565368652344,331.696472167969,417.511505126953,161.366912841797,177.737213134766,749.72705078125,847.664367675781,235.781326293945
1673,374.084899902344,563.846557617188,351.044708251953,416.794281005859,160.625640869141,185.371932983398,765.326110839844,853.540405273438,240.73323059082
1675,386.837280273438,552.319885253906,346.693420410156,425.93505859375,163.264465332031,189.973846435547,786.947631835938,866.758056640625,244.294998168945
1677,388.286041259766,567.561584472656,375.2080078125,433.963195800781,164.117645263672,223.190216064453,832.46435546875,881.412048339844,256.122100830078
1679,380.263916015625,547.036254882813,372.967376708984,429.611206054688,165.267562866211,220.383361816406,819.173217773438,883.71044921875,250.425491333008
1681,377.161346435547,526.806701660156,349.824096679688,415.938781738281,164.079010009766,204.417327880859,800.634338378906,865.310424804688,241.343444824219
1683,348.603118896484,479.117340087891,296.258697509766,394.111450195313,160.702972412109,182.50407409668,733.069396972656,813.05517578125,221.22380065918
1685,351.564361572266,470.903839111328,304.940490722656,389.657012939453,158.154693603516,190.027923583984,738.197814941406,786.118225097656,215.277160644531
1687,345.559783935547,470.053131103516,298.124694824219,366.763793945313,153.560897827148,192.429992675781,732.981262207031,768.74365234375,208.932952880859
1689,324.396423339844,451.738708496094,297.839416503906,349.646545410156,147.685806274414,189.535339355469,712.796081542969,722.880859375,201.74201965332
1691,317.65234375,443.998840332031,299.842132568359,338.977691650391,142.745529174805,193.274337768555,701.635131835938,673.622802734375,197.054489135742
1693,302.496276855469,414.953247070313,268.600341796875,316.742462158203,135.769256591797,184.2333984375,661.310363769531,636.536437988281,185.467254638672
1695,271.767272949219,368.244018554688,220.461212158203,298.373626708984,128.285095214844,150.877227783203,585.258911132813,572.205322265625,168.194122314453
1697,241.454437255859,335.106994628906,185.824600219727,281.625244140625,120.316505432129,128.820877075195,517.43701171875,509.942321777344,154.224136352539
1699,233.380264282227,323.518493652344,175.397705078125,275.679321289063,116.377838134766,120.920181274414,490.439636230469,487.624877929688,148.024398803711
1701,239.999206542969,339.599151611328,192.050231933594,281.249572753906,114.423271179199,129.619338989258,505.588745117188,490.174011230469,150.757232666016
1703,235.241149902344,345.633544921875,190.115814208984,277.574157714844,113.504531860352,133.986633300781,503.724334716797,490.342681884766,153.162475585938
1705,238.872680664063,353.454986572266,185.921966552734,279.301086425781,113.390769958496,139.113464355469,501.025970458984,484.791687011719,153.783233642578
1707,240.587112426758,373.682098388672,200.435791015625,287.395568847656,113.204940795898,156.312774658203,524.716064453125,508.201232910156,163.533630371094
1709,234.344024658203,380.372283935547,208.66096496582,285.398071289063,113.739959716797,163.12385559082,521.047241210938,517.815185546875,169.500274658203
1711,241.449722290039,383.80029296875,213.521331787109,289.967803955078,113.023460388184,169.849456787109,508.226593017578,507.914428710938,171.810424804688
1713,235.222610473633,367.105987548828,189.217407226563,282.716156005859,110.116584777832,152.549606323242,472.100463867188,492.838073730469,165.20832824707
1715,213.077667236328,338.700256347656,164.828201293945,272.463806152344,106.362586975098,130.148223876953,432.412567138672,466.393341064453,156.082138061523
1717,196.908126831055,316.966125488281,151.89680480957,264.311828613281,101.015586853027,117.880157470703,389.837310791016,443.802734375,147.669540405273
1719,208.214462280273,331.209930419922,149.853713989258,252.323165893555,96.1488418579102,124.304252624512,383.015991210938,418.659332275391,146.019577026367
1721,211.575775146484,317.171752929688,148.606643676758,248.395172119141,92.0868072509766,122.934555053711,370.647186279297,399.386016845703,140.650314331055
1723,190.615753173828,299.051910400391,137.080596923828,232.337158203125,88.1554412841797,117.628364562988,349.656768798828,382.072326660156,135.058822631836
1725,183.652374267578,286.768920898438,131.779190063477,217.966690063477,84.1178665161133,108.033180236816,330.006744384766,356.506469726563,127.133850097656
1727,180.836608886719,268.005035400391,123.846138000488,213.202941894531,79.0753555297852,104.358894348145,304.930267333984,338.675018310547,119.355865478516
1729,160.930908203125,245.123260498047,112.239212036133,199.198348999023,74.2587280273438,91.7433471679688,279.603210449219,319.761291503906,112.074295043945
1731,146.200164794922,220.279663085938,107.303497314453,183.756393432617,68.962890625,80.2820053100586,256.326721191406,295.769836425781,103.13444519043
1733,134.193710327148,202.025390625,103.842315673828,175.306854248047,64.3308563232422,75.7004318237305,232.749465942383,281.800811767578,94.9674072265625
1735,131.017150878906,195.242294311523,97.5143814086914,158.233016967773,60.3811874389648,70.9675598144531,218.861190795898,263.403411865234,87.9745788574219
1737,137.022659301758,182.809509277344,89.8597106933594,152.097442626953,57.2223052978516,68.1752319335938,210.950866699219,241.414947509766,84.4078826904297
1739,122.034294128418,176.700942993164,89.4396743774414,148.186065673828,54.2320861816406,67.4990615844727,200.715744018555,226.755493164063,80.6403045654297
1741,113.437164306641,168.131637573242,89.5778656005859,140.741790771484,50.7574882507324,64.302116394043,189.8037109375,210.047897338867,77.3142852783203
1743,117.455596923828,157.686874389648,84.6533279418945,138.331192016602,48.153205871582,60.3912963867188,180.413833618164,197.529479980469,76.130859375
1745,105.351089477539,149.257766723633,82.4009094238281,134.8818359375,45.7788047790527,55.1654930114746,169.183410644531,185.063568115234,73.398551940918
1747,102.152976989746,139.913436889648,78.4539489746094,131.907653808594,43.2436141967773,50.2382469177246,154.230758666992,174.943374633789,69.1996459960938
1749,97.5154190063477,130.520141601563,78.0273971557617,126.655784606934,42.143669128418,49.0956230163574,143.917678833008,167.249038696289,66.902587890625
1751,98.224006652832,123.296226501465,78.5917510986328,121.725601196289,40.3424682617188,46.2253494262695,139.240081787109,165.677169799805,63.8005485534668
1753,97.8199234008789,117.039070129395,73.4461135864258,116.279167175293,39.130859375,45.3009757995605,136.387252807617,157.903701782227,61.3740310668945
1755,85.884391784668,111.982330322266,75.8113861083984,109.661933898926,38.412899017334,45.8627166748047,131.419815063477,150.372833251953,59.4659881591797
1757,83.8355484008789,106.218284606934,76.4760284423828,105.366943359375,36.4436988830566,42.365852355957,126.9697265625,151.854522705078,57.8405418395996
1759,81.4207305908203,102.669288635254,72.6649627685547,102.097137451172,35.4042205810547,40.527717590332,125.577995300293,153.278518676758,56.1262626647949
1761,73.2484741210938,98.4224319458008,73.6299819946289,98.4681243896484,34.5698280334473,40.8034782409668,124.782241821289,155.737152099609,55.3258361816406
1763,71.0156860351563,94.2179794311523,73.6657104492188,95.6941986083984,33.9661445617676,39.3043174743652,123.271560668945,163.851150512695,54.3037300109863
1765,67.4177017211914,90.6584701538086,73.5322265625,92.9835357666016,34.093822479248,37.9824562072754,123.73412322998,167.76936340332,51.0503234863281
1767,66.3788604736328,85.2133636474609,71.167366027832,89.822380065918,33.1588363647461,35.3835906982422,120.364151000977,161.242889404297,49.1231117248535
1769,59.7046737670898,80.5760726928711,71.2547378540039,88.8963851928711,30.685453414917,32.8581695556641,115.027519226074,157.563903808594,47.9728126525879
1771,55.2824554443359,76.8446044921875,70.8733825683594,86.0293579101563,29.9928436279297,31.1502990722656,109.996696472168,157.062911987305,47.1090278625488
1773,60.9984931945801,73.9345626831055,69.286018371582,81.4550476074219,29.5874214172363,30.2865867614746,103.959716796875,156.101043701172,43.9645957946777
1775,57.8057975769043,70.1124267578125,68.6511688232422,77.1363906860352,28.3312397003174,30.2213897705078,101.204406738281,153.265777587891,40.3973693847656
1777,56.6163902282715,69.1458511352539,68.3686828613281,71.713996887207,27.3986701965332,27.0797748565674,98.9308624267578,152.651168823242,37.1098022460938
1779,56.5617828369141,66.0382232666016,65.2184448242188,67.9265899658203,25.9350357055664,26.4923286437988,94.1109313964844,153.526641845703,35.7184028625488
1781,51.0046539306641,61.0761413574219,61.7352867126465,62.3935699462891,24.1332321166992,26.0213985443115,89.0013732910156,151.875747680664,34.2614784240723
1783,50.2896499633789,58.9537048339844,58.7259559631348,58.6519546508789,22.2898750305176,22.0215148925781,85.1552429199219,145.443450927734,32.162956237793
1785,46.3476295471191,58.3352241516113,56.4668159484863,55.8818473815918,19.4400234222412,18.7438163757324,81.5624237060547,139.896362304688,30.0849094390869
1787,40.2407684326172,56.4781265258789,52.4206619262695,52.265380859375,20.03049659729,16.2254810333252,77.5497131347656,133.376968383789,28.6208457946777
1789,36.4590339660645,52.3100891113281,47.5352363586426,48.9869499206543,18.3973712921143,14.0751638412476,69.9612045288086,126.454414367676,27.8792724609375
